Text ID;Comment;Target
delfi_sql_328;"Velyka yra tikrinis vardas-dievas ar moteru dvasininke-nezinau.Rusu metrastis:""per gavenia ciuxoncai puole Vitebska""Va tai tau-gavenia pagoniu svente.Ar istorikai metrasacius skaito ?";Pagans 
delfi_sql_328;taip, kvailiuk. TAI - Šventė. Ir ji - visiems. Ir tau, pagoniuk, ir - kitiems, visiems....;Pagans 
delfi_sql_328;Velykos yra sauni svente,nes tai pagoniu svente ir nieko bendro neturi su krikscionybe ar Kristum.;Catholics
delfi_sql_328;Sveiki sulaukę šv. Velykų. Grįžau iš bažnyčios, kunigas sakė, kad šventos komunijos negali priimti, kas gyvena civilinėje santuokoje arba susimetę skudurus, tai liečia ir tuos kas antrą ar dešimtą kartą susituokę metrikacijos biure. Taigi, be šliūbo jokių komunijų ir Kristaus kūno. Galite ėsti traškučius ir pasiklausyti kunigo pamokslo. Taigi, skuduriniams santykiams ir teisės skudurinės. Taisyklės truputį nepažeisi, ji gali būti pažeista arba ne...;Catholics
delfi_sql_329;"užuojauta pirmiausiai reiktų pareikšti mums katalikams ! Neteisk kitų ir nebusi teisiamas pats...Aš pats pradirbau karinėje ir civilinėje aviacijoje,ten ir visokiausių niuansų yra-kaip ir kiekviename darbe ir reikale,,,Pats gyvenime vargstu,bet tai nereiškia kad reiktų elektroninėje erdvėje rašyti kas y galvą šauna,,,Laukiu kada bus yvestas kažkas tokio,kad butų yvestos baudos ar viešieji darbai ir pasibaigtų rašinėjamai nesamonių internete,-bent 70-80 procentų butų tvarka !!! tas pats kai tave ssustabdo policija už vairo ir žinai kad tu jau susimokėsi sekundžių,minučiu ar dienų begyjje ! bet man norėtusi gėdos stulpo kad kiekvienas tokiam ""rašliavai"" galėtų praeidamas y akis pažiurėti,,, Emocijas savo surask kitoje vietoje išreikšti ! manau daugeliui padėjau susimastyti !!! nu,besmegeniams kiti vaistai yra !!! Ačiu,kas perskaitė.";Catholics
delfi_sql_331;čia Dievulis tau tokiu būdu užsiminė, kad nevestum tos savo sužadėtinės. O va jei ir po šiandienos įvykio neapsigalvosi, tai Jis sakė, kad esant reikalui ir Bažnyčią sudegins, o Santuokų Rūmai netikėtai pradings smegduobėje...;Catholics
delfi_sql_333;"klysti Pirma bažnyčia dar Mindaugo laikais pastatyta po apsikrikštyjimo. Va taip su jūsų istorijos žiniomis. Skaitot tik rusų demagogų parašytus vadovėlius, kur Ruisija pristatoma kaip Trečioji Roma, o rusai kaip išskirtinė tauta su kažkokia neaiškia, tačiau ""labai svarbia misija"". Taip Lietuva nuo pat susikūrimo buvo labai liberali valstybė tautybių atžvilgiu, tačiau rusų čia niekada nebuvo daug. Dauguma rusų čia atsirado po nuolatinių okupacijų, po Lietuvos Lenkijos karalystės padalijimo. Bet kokiu atveju rusų buvimas čia tai okupasijos padarinys";Catholics
delfi_sql_333;Klausyk, jeigu nezinai, tai rusai cia gyvena simtmeciais, Vilniuje pirmoji cerkve anksciau us pirma baznycia atsirado, sentykiai nuo XVII amziaus gyvena. As rusas ir zinau kad mano proteviai atvyko i Lietuva XVIIIa. Vilniuje gime dar mano senelis, o tu sakai jog tai man svetima salis ir vos ne imigrantu laikai. Aisku yra ir tokiu, kurie atvyko tik sovetmeciu, bet jeigu ka, beveik visi Lietuvos rusai jau he pirmos kartos gyventojai. Ko jus musu taip bijot? Kodel ne norit pripazint jog tai ir musu tevyne irgi?;Catholics
delfi_sql_335;Gynė Siriją iki galo, bijodami islamistų keršto už Kaukazą, dabar išanalizavo padėtį ir kaip nebaudžiamas katinas puolė į Europos lašinių paltį. Popierius tik eurų bei dolerių pavidalu dar kažką tiems barbarams reiškia. Tik drastiškai griežtas Amerikos perspėjimas su daug necenzūrinių išsireiškimų, bei pažadu užmočilint sortyre gali sustabdyt. Bet taip nebus iki paskutinio, kritinio konflikto su NATO. Gaila nurašytų žmonių tiek Donetske, tiek Kijeve. Kas žiūri į pasaulio gaublį priimdamas sprendimus jų ten nemato. Europiečiai išvis užmiršo kas yra ruso tankas kieme. Žmonija užsižaidė ginklais, o pakaktų vieno povandeninio laivo JT kad užtikrinti sienų neliečiamumą ir įstatymo, bei tarptautinių susitarimų viršenybę, tiesiog nekvescionuojamai. Nevykdai-nubalsavus 90% valstybių be veto teisių, paprasčiausiai išgaruoji nuo žemės paviršiaus. Tokia apčiuopiama ir apskaičiuojama taikos kaina. Tvarka ir teisingumas bei tautų draugystė triumfuoja.;Muslims (Islam)
delfi_sql_340;SSt Ekskursai į psichoanalitika turėtu būti išplesti, taikyti delfio laikmenyse visiems pasaulio, kaimynų ir mūsų {Lietuvos} lideriams. Įdomu būtu, kokių ankstyvų traumų psichologinių pasekmiu Saulius St rastu Barako Obamos šeimoje, Bronislawo Komarowskio, DG ar savo paties.Gal nuo saves ir reikėjo pradėti - krikščionims išpažintis, pagrĮsta išsamia savianalize, atnešė neregėta tarp kitų konfesijų civilizacinę pažanga ...Šventų Vėlykų proga amžinosios prisikelimo ŠVIESOS!;Catholics
delfi_sql_342;"Nukvakę pseudopatriotai ir paranoikai politikai bei juos aptarnaujantys ""politologai"" ir ""istorikai"" nori man nurodinėti, kas yra patriotizmas ir pilietiškumas, ką aš turiu skaityti, kokias dainas dainuoti ir t.t. Jeigu aš pamėginsiu šitiems ponams užsiminti apie tai, kad pažįstų keletą neblogų psichiatrų ir galėčiau patarpininkauti, tuoj būčiau apšauktas Maskvos agentu. Konservuotus politikus dar galima suprasti - nieko neišmanydami apie valstybės valdymą, jie yra priversti imituoti veiklą ir nukreipti žmonių dėmesį nuo didelių Lietuvos vidaus problemų. Todėl metų metais eskaluojamos tokios pseudoproblemos, kaip Grūto parkas, lenkiškų pavardžių ir gatvių pavadinimų rašymas, Žaliojo tilto skulptūros ir t.t. Tuo tarpu kasmet Ariogaloje besirenkančių žmonių neapykanta yra niekuo nepaaiškinama ir nepateisinama. Lietuvoje nerasime šeimos ar giminės, nenukentėjusios nuo trėmimo ar pokario baisumų, tačiau kažkodėl tik konservatorių fanatikai iki šiol negali atleisti kažkam (dažnai mitiniam ar jau seniai Anapilin iškeliavusiam savo priešui) už tų laikų skriaudas. Ar taip turi elgtis krikščioniškas vertybes išpažįstanti partija, ar jos vedliai ir fanatiški rėmėjai tikrai galvoja, kad yra vienintelės tiesos sergėtojai? Aš galiu viešai ir trankiai skelbti, kad tikiu į Dievą, tačiau tai dar nereiškia, kad Jis tiki manimi. Nepamiškite apie tai, ponai ura-patriotai, kurie, jeigu būtų leista, ir arklį apmautumėte kelnėmis (J. Hašekas).";Catholics
delfi_sql_350;"Toks trumpas straipsnelis, kiek daug klaidų.Gagaūzai (turkiškai kalbantys bulgarai) neprėmė stačiatikybės XIX a., jie buvo jais nuo seno. Gagaūzai atsikėlė į pietų Moldovą iš Bulgarijos XIX a. Jie moka rusiškai, kaip ir visi buve homo sovieticus, tačiau jų gimtoji kalba - gagaūzų (turkų dialektas).Maskva sukiršinio juos su pagrindine respublikos tauta taip pat, kaip Vilnijos lenkus ir Narvos rusus. Tik pas mus ""projektas"" iki galo nepavyko, o Gagaūzijoje (taip pat, kaip Karabache arba Abchazijoje) - pavyko. 1990 - 1994 Gagaūzija buvo fiktyvi, Rusijos išlaikoma valstybėlė, tačiau 1994 Moldova pažadėjo jiems autonomiją, ir jie grįžo ""namo"".Dabar Rusija vėl kursto juos atsiskirti nuo Moldovosa ir prisijungti prie Rusijos. Viskas vyksta pagal tą patį planą, kaip ir Kryme arba Pietryčių Ukrainoje.Keista, kad Delfio žurnalistai nežino tokių dalykų ir talpina čia rusų propagandą.";Orthodox Christians
delfi_sql_374;"Na o lietuva turbut ir vėl bus paskutine Europoje kaip ir buvo paskutine pagonė;D";Pagans 
delfi_sql_374;Pamirsk religija,tai jau liko tik priedanga musulmoniskose valstybese neva ginti krikscioniu. Butu Europa tokia religinga tai nenukabinetu kryziu mokyklose,nebijotu svesti Kaledu ir pan,nes dabar matai kitu religiju atstovus tai zeidzia. Ir jei Vatikanas su popu priesaki TIKRAI tarnautu Dievui tai kryziai kabotu kaip kaboje,o santuokos vyktu TIK tarptu kuriuos Dievas sukure- jos ir jo. Vatikanas likes tik kaip pasauline dalis verslo;Catholics
delfi_sql_374;Pamirsk religija,tai jau liko tik priedanga musulmoniskose valstybese neva ginti krikscioniu. Butu Europa tokia religinga tai nenukabinetu kryziu mokyklose,nebijotu svesti Kaledu ir pan,nes dabar matai kitu religiju atstovus tai zeidzia. Ir jei Vatikanas su popu priesaki TIKRAI tarnautu Dievui tai kryziai kabotu kaip kaboje,o santuokos vyktu TIK tarptu kuriuos Dievas sukure- jos ir jo. Vatikanas likes tik kaip pasauline dalis verslo;Muslims (Islam)
delfi_sql_374;Katalikybė - valstybinė religija, bet parlamentas leidžia homoseksualistams tuoktis?Kažkas nenormalaus ten su demokratija.. įdomu koks procentas rinkėjų pritaria parlamento sprendimui?;Catholics
delfi_sql_377;"p. Porchidzei- Pircchilavai, kad osetinai- abchazai nori kiek Nepriklausomybes nuo Gruzijos!!! nori, nes skirtingos tautos ir kalbos! Kalnu Karabacho ivykiai prasidejo 1985, kai TSRS dar gyvavo ir, zinoma, religinis pagrindas ten yra ne vien teritorinis klausimukas: krikscionys ir musulmonai, taip kaip 1915 musulmonai turkai skerde armenus- moteris ir vaikus...; visais laikais ""linksminasi"" zmogeliukai...";Catholics
delfi_sql_379;dar niekada per naujausių laikų istorija nesiryžo akriauti bent su vidutinio stiprumo valstybe.nei karto.kariauja tik su trečio pasaulio atsilikusiomis valstybėmis.kas tave verčia manyti, jog jie staiga pasikeis ir kariaus prieš rusiją?na nebent rusijos ginkluotė būtų 50 metų senumo, neturėtų branduolinio ginklo, neturėtų priešlėktuvinės gynybos, tada gal ir drįstų pulti.o taip nėra, tai JAV su rusija ir nekariaus.darys JAV kaip visada-kariaus svetimomis rankomis.kaip kad užsiundė huseina ant irano po 1979 revoliucijos, kaip kad sponsoeriauja islamistams artimuosiuose rytuose(libija sirija), kad anie kariautų su neįtinkančiias rėžimas.dabar pasponsoriua ukrainoje, tieks jiems ginklus, kad anie kariautų.o patys nesikiš tiesiogiai.;Muslims (Islam)
delfi_sql_392;Paliko kentėti jį mylėjusius žmones, šeimą, draugus. Galvojo tik apie save. Ir dar bažnyčioje. Kuom kalti kiti? Nereikia kaltinti valdžios, mažų atlyginimų ir kt. Žmonės išgyveno revoliucijas , karus, namų netektį, tremtį. O čia ...Nesuprantu ir niekada nesuprasiu.;Catholics
delfi_sql_392;man tia klausimo nekyla. Senovėj lietuviai, kad netaptų našta artimiesiems ar nepasiduotų gyvi priešui į nelaisvę, pasiaukodavo dievams. Bet tada Dievai buvo visur, kiekviename želmenėlyje ar žemės grumste. O dabar Dievo namais tapo bažnyčia.;Catholics
delfi_sql_392;Dabar tokie laikai, nepaisant to kiekvienas atvejis sukrečia. Tokiam žmogui pasakyčiau: religija ir tikėjimas nėra tas pats, ieškokite Dievo kol jums gerai, nes po to galite nespėti...;Catholics
delfi_sql_401;Kad tos dyzelinės kaip įprasta važiavusios tik iki bažnyčios bei nuvažiavusios mažiau už benzinines irgi sėkmingai dega. Kažkaip negirdėjau sudegusių benzininių furų, benzininių kombainų.;Catholics
delfi_sql_404;ateina laikai kai blogiausiai yra Heteroseksualui Katalikui Baltaodžiui, nes visi kiti turi teises, tik ne jie. O jiegu priklausai visoms šitoms kategorijoms tai uuuuuu... geriau niklausk....;Catholics
delfi_sql_406;Šalies vadovė oficialiai nepriklauso jokiai partijai, iki jos prisibelsti sunku. O kai beldžiasi Tado Langaičio vadovaujama viešoji įstaiga Darom, pirmose gretose S.Daukanto aikštės šeimininkė. Su guminėmis pirštinėmis ir juodu maišu renka šiukšles.Kai tas pats T.Langaitis pasiskelbė akcijos Baltosios pirštinės ambasadoriumi, akcijos dalyviai buvo pakviesti į buvusius S.Muravjovo rūmus išgerti arbatos. Girdi, palaiko visuomenišką jaunimą, kuriam rūpi skaidri valstybė. Bet kai viena patarėja nutekino slaptą valstybės saugumo pažymą, visuomeniškas jaunimas nė nekniauktelėjo, nors kitais atvejais apie skaidrumą kalba garsiai.O kai tas pats T.Langaitis pasiskelbė akcijos Neužmirštuolė ambasadoriumi, neužmirštuolės žiedą Sausio 13-ąją pirmoji į atlapą įsisegė mūsų pirmoji dama. Pilietinę iniciatyvą gyrė konservatoriai A.Kubilius ir M.Adomėnas.O kas šios akcijos koordinatorė? Ogi Aistė Gedvilienė, Tėvynės sąjungos-Lietuvos krikščionių demokratų Kauno skyriaus Jaunimo bendruomenės pirmininkė ir buvusi Seimo nario konservatoriaus Donato Jankausko patarėja-sekretorė.;Catholics
delfi_sql_406;Jeigu esate idealistas ir įtikėjote, kad gausūs projektai visuomenę išmokė pilietiškumo, gali tekti skaudžiai nusivilti. Politikams jūsų pilietiškumo visiškai nereikia, jie turi savo šauklius, kurie, reikalui esant, išdėsto pilietišką visuomenės nuomonę. Kartais jiems patikėjus brangius projektus, o kartais ir už dyką, kai reikia perrėkti galvą keliančią politikų minčiai nepritariančią visuomenę.Partinės idėjos kuriamos ne tik partijų buveinėse. Konservatorių partijos atstovai yra įsteigę Demokratinės politikos institutą, kuriam dabar vadovauja prieštaringai pagarsėjusio Seimo nario ir šešėlinio reformų ir pažangos ministro Manto Adomėno sekretorius-padėjėjas Tomas Kazulėnas.Kokios vizijos valstybei reikia?Tačiau konservatoriai gali pasigirti, kad turi ne tik Demokratinės politikos institutą, bet ir Modernios politikos institutą. Modernios politikos idėjos Tėvynės sąjungą-Lietuvos krikščionis demokratus pasiekia iš uostamiesčio.Taigi valstybei reikia demokratinės politikos projekto - renkasi Demokratinės politikos institutą, reikia konservatyvios vizijos, galima rinktis VšĮ Konservatyvioji ateitis, reikia modernaus požiūrio į politiką ir valstybės valdymą - buvęs Seimo narių Audronio Ažubalio ir Prano Žeimio padėjėjas Kęstutis Gabšys, Modernios politikos instituto prezidentas, pateiks modernią viziją. Reikia valstybei sužinoti jaunimo problemas, irgi padės K.Gabšys, mat jis ir Klaipėdos jaunimo organizacijos Apskritasis stalas pirmininkas.Reikia sužinoti, kokios problemos slegia Lietuvos miestus, valstybei visuomenės balsu galės patarti neseniai įregistruota viešoji įstaiga Mes miestui. Ir kaip tyčia šios įstaigos pirmininkė - jau minėto T.Kazulėno kabineto kolegė, tos pačios Seimo konservatorės V.Aleknaitės-Abramikienės padėjėja-sekretorė Jolanta Misienė. Partinių žmonių mes nekvietėme, - apie viešosios įstaigos kūrimą paaiškino Seimo narės sekretorė. Bet truputį pamelavo. Mes miestui steigėja yra ir Rūta Trainytė, taip pat V.Aleknaitės-Abramikienės padėjėja-sekretorė, ir Giedrius Gražulis, Tėvynės sąjungos-Lietuvos krikščionių demokratų narys, jau viešai svajojantis apie kandidatavimą į Seimą.;Catholics
lrytas_sql_417;Ką galvojote pasididindami atlyginimų koeficientus ,atskiru vyriausybės nutarimu ?Puota maro metu tęsiasi ? Ar jau jums krizė baigėsi ? Ar čia tokia krikščioniška moralė vis išlenda ?;Catholics
lrytas_sql_426;kažin, ar yra kita tokia tauta, kuri patyrė tokį genetinį genocidą ir tokius intelektualinius praradimus, kaip lietuviai. atnešus kardu ir ugnimi pas mus krikščionybę, buvo tiesiog fiziškai sunaikintas mūsų senasis intelektualinis sluoknis. sunaikinus jį, tapome neatsparūs svetimos kultūros invazijai, dėl ko beveik visas naujai atsiradęs intelektualinis potencialas dėl sulenkėjimo nupluakė į Lenkiją. Rusija irgi nemažai pasisavino. 1940 m. vėl nupjautas naujas intelektualinis sluoksnis, ištremti ir išžudyti gabiausieji ir geriausieji. Tad 1990 m. nebeužteko tos kritinės pakankamai intelektualios masės, kuri sugebėtų kurti valstybę ir per pastaruosius 20 metų protai masiškai palieka Lietuvą. Vaizdas liūdnas ir graudus.;Catholics
lrytas_sql_434;"Šitiek nusipelnė Lietuvai, žmonėms, katedrą bažnyčiai gražino , o jie net žmogaus paskutinio noro neišpildė, į bažnyčią mirusio neįsileido, vadinasi nėra bažnyčioje gailestingumo ir atleidimo. Bačkys sako ""apie mirusius gerai arba nieko"". kadangi gero nieko nepasakė išeina, kad prezidentas jiems blogas žmogus buvo. O aš tik nario mokestį po keliasdešimt litų kasmet bažnyčiai moku, tai manęs, kai numirsiu, tai nė pro bažnyčios pašalį pranešt neleis.";Catholics
lrytas_sql_434;Yra dievo isakymai ir yra baznycios isakymai.Mano supratimu,jeigu tu nori gyvventi katalikiskai ,tai ir privaletum laikytis tu istatymu.Pries Dieva lygus visi.Gal ir pries istatymus bukime lygus.Ne Backis padare ta balagana ir politini sou is laidotuviu.Tai musu politikai net gerbiamo zmogaus laidotuves paverte zmoniu kirsinimo dalyku.Zinau,kad mano zodis cia nieko nereiskia,bet as pritariu baznycios sprendimui,kad nors cia negali buti taikomi dvigubi standartai:vieni valdzios atstovams(tegu ir labai nusipelniusiems),o kiti paprastiems zmonems.Mano tikejimo sitas incidentas nepakirto,o kurie pakeite savo tikejima,reiskia per silpnai tikejo.;Catholics
lrytas_sql_434;VA ČIA TAI ŠAUNUOLIS SUGEBĖJO IŠEIT ANAPILIN ( ANAPUS ) IS PANOSES PRIMESTAI RELIGIJAI NESUTEPĘS SVETIMU KRYŽIUOTISKUOJU TIKĖJIMU PREZIDENTO VARDO IR PROTĖVIU BALTIŠKOJO TIKĖJIMO TIESIAI PAS - SAVO PROTĖVIUS PAGARBA DAR KARTA JO IŠMINČIAI !!! KAI SUAUGSI INTELEKTISKAI IKI JO IŠMINTIES TAI JI SUPRASI JEI NE TU TAI TAVO VAIKAI AR ANŪKAI !!! PAGIEDOKIT !!!;Catholics
lrytas_sql_434;tai tada kunigai visi nera lygus ,gal pats nuosirdziausias kunigas laidojamas savo parapijieciu tarpe ,o Vyskupai su visu pompastiskumu ,sukvieciami ,i roma visas pasaulis ,,na ko cia ir noreti is zmoniu ,Kristu irgi kaip didziausia nusikalteli nuteise zmones ,,o ar dabar butu kitaip ,nemanau ,turbut dar baisiau , patyriau savu kailiu ,ir Jus tai J Backi gerai zinot ,tik senai i tai nebekreipiu demesio ,pilkit paplavas kiek norit ,,,,o as gyvenu ir toliau kaip gyvenus ,bet istiesu ira geru zmoniu ir kunigu tarpe ,;Catholics
lrytas_sql_434;VISIŠKAI PRITARIU BAŽNYČIAI TAI JOS VIDAUS TAISYKLES KAIP IR KITIEMS TIKĖJIMAMS IR JU ESANČIOMS VIDAUS TAISYKLĖMS TIEK KIEK JOS NEKENKIA UŽ JU RIBU ESANTIEMS TAI JU NAMAI KIOSKAI TROBOS IR.....T.T. BET IR ŽMONIU LYGIS LENDA I SVETIMAS TROBAS ( KAIP TIE VIŠTGAIDŽIAI ) IR DARO SAVO TVARKA ĮSAKINĖJA NURODINĖJA IR.....T.T. TOKIEMS DAR POLICIJA IŠKVIEST LENDANTIEMS I SVETIMAS TROBAS SU SAVO REIKALAVIMAIS IR BAUDAS UŽDĖT - TPFU NELYSK I SVETIMA TROBA IR NEBUS PROBLEMŲ KAS DAR NE AISKU PASISTATYK SAVO TROBA !!! KAIP VIŠTGAIDŽIAI LENDA I GATVES VIEŠUMA IR....T.T. BEI VERKŠLENA TAIP IR ČIA LENDA I PRIVAČIA TERITORIJA IR IRGI VERKŠLENA - VISIŠKAI VIENODI !!! ŠAUNUOLIS VELIONIS KAD TAIP PAREIŠKĖ VA ČIA TAI IŠMINTIS BE ABEJO JIS ŽINOJO KAD TAIP BUS IR TIKĖJOSI KAD LIETUVOS GYVENTOJAMS ATSIVERS AKYS KAS YRA KAS IR PRATES KOVA UŽ VISIŠKA BE SVETIMU RELIGIJŲ LIETUVOS TERITORIJA - PAGARBA JAM !!! PAGIEDOKIT !!!;Catholics
