Text ID;Comment;Target
delfi_sql_252;kad JAV skolos rastelius perka ir Kinija (viena didziausiu turetoju, 8% JAV skolos), Rusija, ir tt - salys, kur nera ir greitai nebus jokiu JAV baziu :))) O be to JAV vertybiniai popieriai yra vieni patikimiausiu. Tai garantuotas budas uzsidirbti, ir tik durnas ju nepirktu realiai :)) Ir kas per kvailas lyginimas skolos ir valiutos?... JAV anksciau buvo daug maziau skolinga, ir turejo ta pati doleri, ir situacija buvo lygiai ta pati :)) JAV skolas grazina is biudzeto, kuri surenka per mokescius, kurie gaunami is pramones, zemes ukio, ir tt. Prie ko cia doleris isvis?... keista teorija mazu maziausiai. labai geras pavyzdys yra Euras. Niekas beveik neatisksaitineja Euru pvz uz nafta. Kodel nezlunga ES? :) lygiai taip pat nezlugs ir JAV. Ir ka reiskia JAV nieko neturi?... JAV su Kinija pirmauja pagal gamyba pasaulyje, yra didziausia zemes ukio produkcijos gamintoja/eksportuotoja pasaulyje, turi stipriausia moksla, didziausius nauju technologiju sektorius, puikia infrastruktura, ir tt. tai yra JAV ekonomikos pagrindas, o ne doleris, ar karines bazes.;China
delfi_sql_252;kad JAV skolos rastelius perka ir Kinija (viena didziausiu turetoju, 8% JAV skolos), Rusija, ir tt - salys, kur nera ir greitai nebus jokiu JAV baziu :))) O be to JAV vertybiniai popieriai yra vieni patikimiausiu. Tai garantuotas budas uzsidirbti, ir tik durnas ju nepirktu realiai :)) Ir kas per kvailas lyginimas skolos ir valiutos?... JAV anksciau buvo daug maziau skolinga, ir turejo ta pati doleri, ir situacija buvo lygiai ta pati :)) JAV skolas grazina is biudzeto, kuri surenka per mokescius, kurie gaunami is pramones, zemes ukio, ir tt. Prie ko cia doleris isvis?... keista teorija mazu maziausiai. labai geras pavyzdys yra Euras. Niekas beveik neatisksaitineja Euru pvz uz nafta. Kodel nezlunga ES? :) lygiai taip pat nezlugs ir JAV. Ir ka reiskia JAV nieko neturi?... JAV su Kinija pirmauja pagal gamyba pasaulyje, yra didziausia zemes ukio produkcijos gamintoja/eksportuotoja pasaulyje, turi stipriausia moksla, didziausius nauju technologiju sektorius, puikia infrastruktura, ir tt. tai yra JAV ekonomikos pagrindas, o ne doleris, ar karines bazes.;Russia
delfi_sql_252;kad JAV skolos rastelius perka ir Kinija (viena didziausiu turetoju, 8% JAV skolos), Rusija, ir tt - salys, kur nera ir greitai nebus jokiu JAV baziu :))) O be to JAV vertybiniai popieriai yra vieni patikimiausiu. Tai garantuotas budas uzsidirbti, ir tik durnas ju nepirktu realiai :)) Ir kas per kvailas lyginimas skolos ir valiutos?... JAV anksciau buvo daug maziau skolinga, ir turejo ta pati doleri, ir situacija buvo lygiai ta pati :)) JAV skolas grazina is biudzeto, kuri surenka per mokescius, kurie gaunami is pramones, zemes ukio, ir tt. Prie ko cia doleris isvis?... keista teorija mazu maziausiai. labai geras pavyzdys yra Euras. Niekas beveik neatisksaitineja Euru pvz uz nafta. Kodel nezlunga ES? :) lygiai taip pat nezlugs ir JAV. Ir ka reiskia JAV nieko neturi?... JAV su Kinija pirmauja pagal gamyba pasaulyje, yra didziausia zemes ukio produkcijos gamintoja/eksportuotoja pasaulyje, turi stipriausia moksla, didziausius nauju technologiju sektorius, puikia infrastruktura, ir tt. tai yra JAV ekonomikos pagrindas, o ne doleris, ar karines bazes.;USA
delfi_sql_252;Kinija ir rusija jau derisi del vamzdynų i kinija!oi verks europa kai visa srauta i kinija pasuks;Russia
delfi_sql_252;Kinija ir rusija jau derisi del vamzdynų i kinija!oi verks europa kai visa srauta i kinija pasuks;China
delfi_sql_252;tai OK, matau kad esi giliai itikejes savo siose teorijose :) tai parasyk man konkrecius paskaiciavimus, kiek ir ko neteks JAV, jei tos salys atsisakys naudoti doleri :) konkreciai. Jei Kinija gaus pigias dujas is Rusijos, o Europa toliau atsisakines po truputi duju is Rusijos, kas tavo manymu laukia Rusijos, kuri daugiau beveik nieko negamina? :) Ka Obama susitare ir ko ne dar anksti sakyti. Pakolkas dar near tikslo zlugdyti Rusijos. Be to ir pati, be pagalbos, jau eina I recesija :));Russia
delfi_sql_252;tai OK, matau kad esi giliai itikejes savo siose teorijose :) tai parasyk man konkrecius paskaiciavimus, kiek ir ko neteks JAV, jei tos salys atsisakys naudoti doleri :) konkreciai. Jei Kinija gaus pigias dujas is Rusijos, o Europa toliau atsisakines po truputi duju is Rusijos, kas tavo manymu laukia Rusijos, kuri daugiau beveik nieko negamina? :) Ka Obama susitare ir ko ne dar anksti sakyti. Pakolkas dar near tikslo zlugdyti Rusijos. Be to ir pati, be pagalbos, jau eina I recesija :));USA
delfi_sql_252;todel, kad tai stabiliausia pasaulio valiuta, uz kurios galingiausia pasaulio ekonomika :) Kinijai ir Rusijai pacioms nauda is sio stabilumo, todel ji ir naudoja. Jos near verciamos taip daryti. Bet to atsisakius, pacios pajustu savo nieko vertu valiutu bejegiskuma.;Russia
delfi_sql_252;todel, kad tai stabiliausia pasaulio valiuta, uz kurios galingiausia pasaulio ekonomika :) Kinijai ir Rusijai pacioms nauda is sio stabilumo, todel ji ir naudoja. Jos near verciamos taip daryti. Bet to atsisakius, pacios pajustu savo nieko vertu valiutu bejegiskuma.;China
delfi_sql_268;Kinijoje siuvėja sutinka dirbti nuo 400 USD/mėn. Bet danams išauga transportavimo kaštai, tai už tuos pačius 400 USD siūlo lietuviams dirbti, tik štai kainos pas mus ne kaip Kinijoje ir labai artimos daniškoms :);China
delfi_sql_276;Lietuva buvo nuo Baltijos iki Juodosios jūros, tai dabar turim siekt atsikariaut tas žemes? :)));Lithuania
delfi_sql_277;...tai gali būti ir Rusijos suplanuota ilgalaikė programa- kuo daugiau rusakalbių. Kuo tai gali baigtis,manau,aišku.;Russia
delfi_sql_277;Tai reiskia ,kad rusai blogiau uz lietuvius gyvena ,todel taip masiskai imigruoja i Lietuva!;Lithuania
delfi_sql_279;"LIETUVOJE VYRAUJA VERSLAS, KURIS IMPORTUOJA. Čia visa paslaptis. Bet koks ""perku užsienyje (dažniausiai Kinijoje) ir perpaduodu Lietuvoje"" tipo verslas tempia šalies ekonomiką žemyn. šalyje tiesiog nelieka pakankamai laisvų pinigų.";China
delfi_sql_281;Cia panasiai kaip gamyba visa issikele i kinija. Dabar europoj bedarbyste o kinijos bvp kyla klesti. Kas gali tiksliai pasakyt kiek kainuos ekektra po 1 ar 5 metu? Atsiradus pigesnei elektrai ir taip sumazetu duju importas. Galima netgi paskatint labiau savos energijos naudojima. Nieks net nepradetu statyt jei kaina butu nekonkurencinga. Kitom salim apsimoka statyt o mums ne. O del otkatu tai tam turi atitinkamai dirbt atitinkamos institucijos. Vokietija jau prisizaide su zalia energija.;China
delfi_sql_281;Cia panasiai kaip gamyba visa issikele i kinija. Dabar europoj bedarbyste o kinijos bvp kyla klesti. Kas gali tiksliai pasakyt kiek kainuos ekektra po 1 ar 5 metu? Atsiradus pigesnei elektrai ir taip sumazetu duju importas. Galima netgi paskatint labiau savos energijos naudojima. Nieks net nepradetu statyt jei kaina butu nekonkurencinga. Kitom salim apsimoka statyt o mums ne. O del otkatu tai tam turi atitinkamai dirbt atitinkamos institucijos. Vokietija jau prisizaide su zalia energija.;Germany
delfi_sql_281;Elektrne nesprestu elektos aprupiimo is esmes patiektu 30% elektros lietuva ar verta tokas vesticijas daryti del tokio kieio ir 3000 tuks dabo vietu is kuru 1000 butu japonai kuie valdytu pulta elktines...;Lithuania
delfi_sql_288;Labai dziaugiuosi kad yra tokios salys ir mes su jomis vienoje sajungoje - nes man patinka cigonu, rumunu, bulgaru kulturos! Pacio tevai i Lietuva yra atvyke is Moldovos ir pramokau lietuviu kalbos mokikloje, veliau mes isvikom gyventi is lietuvos, bet sugrisime atgal.;Lithuania
delfi_sql_288;Labai dziaugiuosi kad yra tokios salys ir mes su jomis vienoje sajungoje - nes man patinka cigonu, rumunu, bulgaru kulturos! Pacio tevai i Lietuva yra atvyke is Moldovos ir pramokau lietuviu kalbos mokikloje, veliau mes isvikom gyventi is lietuvos, bet sugrisime atgal.;Other European
delfi_sql_290;tai kad pas mus ne Japonija, kur namie laikyti kates ir kitus gyvūnus draudžiama;Japan
delfi_sql_292;Ko rusai tiek lauke? Rusija turetu pilnai atsisakyti bendradarbiaut su Lietuva. Kaip Lietuva su Rusija taip ir Rusija su Lietuva. Akis uz aki.;Russia
delfi_sql_292;Ko rusai tiek lauke? Rusija turetu pilnai atsisakyti bendradarbiaut su Lietuva. Kaip Lietuva su Rusija taip ir Rusija su Lietuva. Akis uz aki.;Lithuania
delfi_sql_298;Aš jau dabar klausiu: kur ir iš ko pirksime branduolinį kurą? Tarkim, japonai mažai sodrintą uraną perka iš Rusijos...;Russia
delfi_sql_299;Krymas anot Ukrainos statistikos departamento buvo iš biudžeto subsidijuojamas, todėl rusai prijungdami Krymą tiesiog palengvino Ukrainos biudžeto naštą.;Ukraine
delfi_sql_299;Tikrai neverta, nes tos skolos eis putinui i kisene. geriiau galvoti, kaip is Amerikos inportuoti dujas;USA
delfi_sql_316;Turbūt rusai pavogė JAV vėliavas,juk taip jie nekenčia amerikonų,nes niekaip negali susitaikyti su tuo.kad amerikiečiai gyvena šimtą kartų geriau,nei rusai.,todėl ijems didelis pavydas,kad jie niekaip negali pasivyti JAV.;USA
delfi_sql_317;siais laikais pagal ip gali but kat ir is kinijos pilna programeliu, keicianciu ip numeri, kad ir desimt kartu is eiles - paklausk snowdeno;China
delfi_sql_332;"Amerika be abejonių taipogi nėra šventieji,tačiau,Jūsų žiniai, kad ir kur jie kariavo, teisūs buvo ar ne, jie neokupuodavo tų kraštų.Baigus kariavimus ,jie išsinešdindavo. Amerikiečių taipogi negalima būtų kaltinti indėnų žemių užgrobimu, nes iki tol tokios tautos kaip kad Amerika nebuvo . Naujosios Žemės [ kaip tada ta teritorija vadinos] kolonizaciją vykdė anglosaksai, prancūzai, ispanai ,portugalai ,olandai bei visi tie europiečiai, kurie tuo laiku turėjo gerus laivynus bei reikalingas tam pajėgas.Taigi tik po ilgų kolonizavimo metų tos teritorijos įgavo formas bei pavadinimus ir sukurtos šalys multitautiniu pagrindu.Taigi ,kol tapo amerikiečiais daug vandens ir kraujo nutekėjo, gal tai ir nėra labai jau nekalta,tačiau pagal tų laikų įpročius bei papročius toks barbarizmas buvo norma. Pasaulis jau seniai nusistovėjęs,tačiau Rusijai viduramžių bei naujųjų laikų papročiai nėra svetimi. Jie ir toliau ieško visokių pretekstų ,kad tik kaip nors sukelti pasaulį įtampas. Labai jau populiarus pretekstas rusakalbių žmonių ""gelbėjimas "" ,net jei jie yra kitų šalių piliečiai ,to pasekoje netgi galimos intervencijos į kaimynines šalis bei teritorijų okupacijos. Man kažkodėl neteko girdėti,kad amerikiečiai bandytų tokiais būdais gelbėti angliakalbius žmones,net jei jie ir nėra Amerikos piliečiai";USA
delfi_sql_332;"Amerika be abejonių taipogi nėra šventieji,tačiau,Jūsų žiniai, kad ir kur jie kariavo, teisūs buvo ar ne, jie neokupuodavo tų kraštų.Baigus kariavimus ,jie išsinešdindavo. Amerikiečių taipogi negalima būtų kaltinti indėnų žemių užgrobimu, nes iki tol tokios tautos kaip kad Amerika nebuvo . Naujosios Žemės [ kaip tada ta teritorija vadinos] kolonizaciją vykdė anglosaksai, prancūzai, ispanai ,portugalai ,olandai bei visi tie europiečiai, kurie tuo laiku turėjo gerus laivynus bei reikalingas tam pajėgas.Taigi tik po ilgų kolonizavimo metų tos teritorijos įgavo formas bei pavadinimus ir sukurtos šalys multitautiniu pagrindu.Taigi ,kol tapo amerikiečiais daug vandens ir kraujo nutekėjo, gal tai ir nėra labai jau nekalta,tačiau pagal tų laikų įpročius bei papročius toks barbarizmas buvo norma. Pasaulis jau seniai nusistovėjęs,tačiau Rusijai viduramžių bei naujųjų laikų papročiai nėra svetimi. Jie ir toliau ieško visokių pretekstų ,kad tik kaip nors sukelti pasaulį įtampas. Labai jau populiarus pretekstas rusakalbių žmonių ""gelbėjimas "" ,net jei jie yra kitų šalių piliečiai ,to pasekoje netgi galimos intervencijos į kaimynines šalis bei teritorijų okupacijos. Man kažkodėl neteko girdėti,kad amerikiečiai bandytų tokiais būdais gelbėti angliakalbius žmones,net jei jie ir nėra Amerikos piliečiai";Russia
delfi_sql_332;Įspūdingas sąrašas. Vilčių teikia tai, kad Kinai gerai išnagrinės jiems padovanotą 1735 metų Kinijos žemėlapį ir parodys gerą pavyzdį kitoms tautoms, atsiimdami savo žemes ir taip apgindami savo tautiečius, dabar vargstančius Rusijos Sibire.;China
delfi_sql_332;Įspūdingas sąrašas. Vilčių teikia tai, kad Kinai gerai išnagrinės jiems padovanotą 1735 metų Kinijos žemėlapį ir parodys gerą pavyzdį kitoms tautoms, atsiimdami savo žemes ir taip apgindami savo tautiečius, dabar vargstančius Rusijos Sibire.;Russia
delfi_sql_332;O koks man skirtumas amerika uzatlanto rusai salia.;USA
delfi_sql_334;"Edis: ""Nes tai kur einama dabar į labai stiprios socialinės nelygybės keliu , ilgai tęstis negali. To dar nebuvo Žmonijos istorijoje , 300 pačių turtingiausių Pasaulyje žmonių turi tiek turto kiek jo turi 3 milijardai pačių skurdžiausių gyventojų. Tai labai stipri Vakarų skiepijamo nežaboto liberalizmo krizė"" Šitokias pasakėles mėgsta pasakoti ""ružavi"" vakarų profesoriai. Iš tikro nėra jokios liberalizmo nešamos nelygybės, užtenka palyginti faktinius duomenis. Pvz tokios klasikinio liberalizmo šalies kaip UK Gini indeksas yra 34, Rusijos 40, o Kinijos net 47. Kuo mažiau liberalizmo, tuo daugiau nelygybės.";UK
delfi_sql_334;"Edis: ""Nes tai kur einama dabar į labai stiprios socialinės nelygybės keliu , ilgai tęstis negali. To dar nebuvo Žmonijos istorijoje , 300 pačių turtingiausių Pasaulyje žmonių turi tiek turto kiek jo turi 3 milijardai pačių skurdžiausių gyventojų. Tai labai stipri Vakarų skiepijamo nežaboto liberalizmo krizė"" Šitokias pasakėles mėgsta pasakoti ""ružavi"" vakarų profesoriai. Iš tikro nėra jokios liberalizmo nešamos nelygybės, užtenka palyginti faktinius duomenis. Pvz tokios klasikinio liberalizmo šalies kaip UK Gini indeksas yra 34, Rusijos 40, o Kinijos net 47. Kuo mažiau liberalizmo, tuo daugiau nelygybės.";China
delfi_sql_334;"Edis: ""Nes tai kur einama dabar į labai stiprios socialinės nelygybės keliu , ilgai tęstis negali. To dar nebuvo Žmonijos istorijoje , 300 pačių turtingiausių Pasaulyje žmonių turi tiek turto kiek jo turi 3 milijardai pačių skurdžiausių gyventojų. Tai labai stipri Vakarų skiepijamo nežaboto liberalizmo krizė"" Šitokias pasakėles mėgsta pasakoti ""ružavi"" vakarų profesoriai. Iš tikro nėra jokios liberalizmo nešamos nelygybės, užtenka palyginti faktinius duomenis. Pvz tokios klasikinio liberalizmo šalies kaip UK Gini indeksas yra 34, Rusijos 40, o Kinijos net 47. Kuo mažiau liberalizmo, tuo daugiau nelygybės.";Russia
delfi_sql_334;Nes labai siaurai žiūri , žiūri per savo kiemo prizmę , tad globalesnių procesų nemato. Žymiai anksčiau rašiau apie vykstančius procesus Pasaulyje , dar kai Ukraina net nebuvo horizonte. Nemažai dėmesio esu skyręs Japonijai kaip senstančiai visuomenei ir jos stiprėjančioms ekonominėms problemoms , nes tai išsivysčiusių šalių ateitis.;Japan
delfi_sql_334;Nes labai siaurai žiūri , žiūri per savo kiemo prizmę , tad globalesnių procesų nemato. Žymiai anksčiau rašiau apie vykstančius procesus Pasaulyje , dar kai Ukraina net nebuvo horizonte. Nemažai dėmesio esu skyręs Japonijai kaip senstančiai visuomenei ir jos stiprėjančioms ekonominėms problemoms , nes tai išsivysčiusių šalių ateitis.;Ukraine
delfi_sql_334;Po 2008 metų krizės labai akivaizdžiai tapo kaip JAV , Britanijoje ir daugelyje kitų išsivysčiusių šalių socialinė nelygybė įgavo pagreitį , kaip nyksta vidurinioji klasė ir kaip kapitalas koncentruojasi pačių turingiausiųjų rankose . Net popiežius atvirai pasisako prieš tokią globalaus mąsto nelygybę. Globalus konflikatas pagrinde eina dėl vieno dalyko. Jei JAV pasaulį mato vienpolinį kuriame ji bus pati galingiausia ir vykdys savo vertybių ( liberalizmo , globalizmo , moralinių vertybių skiepijimą ) , tai Kinija , Rusija ir dar kelios regioninės šalys norėtų matyti pasaulį daugiapoliniu kuriame nebūtų vienos valstybės dominavimo pasaulyje. Jei JAV šūkis : Kas ne su manim , tas prieš mane . ( išvertus kas nepriima mano vertybių tas prieš mane ) Kaip tuo tarpu likusio pasaulio Kinijos , Rusijos , Indijos , Argentinos ir aibė kitų valstybių šūkis : kas ne prieš mane tas ne priešas man . 2009 metais kai Obama lankėsi Kinijoje vizito metu pagrinde dėl krizės . Kinijos lyderis į Obamos priekaištus atsakė , kad Vakarų vertybės neturi būti absoliučios visam pasauliui. Į tai Oabama tik atsakė replika , kad su Vakarų vertybėmis Kinija išloštų daugiau. Tačiau Vakarų žiniasklaida patyliukais nurijo tokį požiūrų skirtumą , nes labiau rūpėjo Kad Kinija stimuliuotų savo ekonomika ir generuotų krentančią pasaulyje paklausą. Rūpėjo kaip suvaldyti šėlstančią krizę. Tai buvo jau tolimais 2009 metais , tačiau pasaulis jau susimąstė : Kodėl pasaulis privalo būti vienpolis ir kodėl Vakarų vertybės privalo būti aukščiau. Pasaulis keičiasi ir labai sparčiai keičiasi .;USA
delfi_sql_334;Po 2008 metų krizės labai akivaizdžiai tapo kaip JAV , Britanijoje ir daugelyje kitų išsivysčiusių šalių socialinė nelygybė įgavo pagreitį , kaip nyksta vidurinioji klasė ir kaip kapitalas koncentruojasi pačių turingiausiųjų rankose . Net popiežius atvirai pasisako prieš tokią globalaus mąsto nelygybę. Globalus konflikatas pagrinde eina dėl vieno dalyko. Jei JAV pasaulį mato vienpolinį kuriame ji bus pati galingiausia ir vykdys savo vertybių ( liberalizmo , globalizmo , moralinių vertybių skiepijimą ) , tai Kinija , Rusija ir dar kelios regioninės šalys norėtų matyti pasaulį daugiapoliniu kuriame nebūtų vienos valstybės dominavimo pasaulyje. Jei JAV šūkis : Kas ne su manim , tas prieš mane . ( išvertus kas nepriima mano vertybių tas prieš mane ) Kaip tuo tarpu likusio pasaulio Kinijos , Rusijos , Indijos , Argentinos ir aibė kitų valstybių šūkis : kas ne prieš mane tas ne priešas man . 2009 metais kai Obama lankėsi Kinijoje vizito metu pagrinde dėl krizės . Kinijos lyderis į Obamos priekaištus atsakė , kad Vakarų vertybės neturi būti absoliučios visam pasauliui. Į tai Oabama tik atsakė replika , kad su Vakarų vertybėmis Kinija išloštų daugiau. Tačiau Vakarų žiniasklaida patyliukais nurijo tokį požiūrų skirtumą , nes labiau rūpėjo Kad Kinija stimuliuotų savo ekonomika ir generuotų krentančią pasaulyje paklausą. Rūpėjo kaip suvaldyti šėlstančią krizę. Tai buvo jau tolimais 2009 metais , tačiau pasaulis jau susimąstė : Kodėl pasaulis privalo būti vienpolis ir kodėl Vakarų vertybės privalo būti aukščiau. Pasaulis keičiasi ir labai sparčiai keičiasi .;UK
