Text ID;Comment;Target;;
delfi_Litis_103;"Ištrintas mintis pabandysiu pakartoti: Štai kokie kairiųjų jėgų politikų manevravimai po priimto susitarimo: COPY Da­lis val­dan­čia­jai koa­li­ci­jai pri­klau­san­čių par­ti­jų abe­jo­ja, ar pa­vyks įvyk­dy­ti įsi­pa­rei­go­ji­mą 2020 me­tais kraš­to ap­sau­gai skir­ti 2 proc. bend­ro­jo vi­daus pro­duk­to (BVP). „Ne­la­bai rea­lu. Su­si­ta­ri­mas ga­li lik­ti su­si­ta­ri­mu, ir ne pir­mą kar­tą“, - penk­ta­die­nį BNS sa­kė Lie­tu­vos len­kų rin­ki­mų ak­ci­jos (LLRA) pir­mi­nin­kas eu­ro­par­la­men­ta­ras Val­de­ma­ras To­ma­ševs­kis. Sei­mo Na­cio­na­li­nio sau­gu­mo ir gy­ny­bos ko­mi­te­to pir­mi­nin­kas „dar­bie­tis“ Ar­tū­ras Pa­ulaus­kas BNS tei­gė ne­ži­nąs, ko­dėl ket­vir­ta­die­nį at­sar­giai po­li­ti­nės ta­ry­bos po­sė­dy­je kal­bė­jęs prem­je­ras penk­ta­die­nį su­ti­ko į par­ti­jų su­si­ta­ri­mą įra­šy­ti 2020 me­tus. „Jei­gu pa­si­ra­šo par­ti­jos, tai tu­rė­tų bū­ti rea­lis­ti­nis sce­na­ri­jus (...). Bū­tų blo­giau­sia, jei­gu tik gra­žiai pa­kal­bė­tu­me, o fi­nan­sų mi­nis­tras sa­ky­tų, kad nė­ra pi­ni­gų“, - sa­kė A.Pa­ulaus­kas. Jis vy­lė­si, kad prem­je­ras su fi­nan­sų mi­nis­tru su­de­ri­no su­mas ir da­tą, ku­rią ke­ti­na­ma įra­šy­ti į par­ti­jų su­si­ta­ri­mą. A.Pa­ulaus­kas pa­brė­žė, kad Lie­tu­va nie­ka­da nė­ra kraš­to ap­sau­gai sky­ru­si 2 proc. BVP, nors to­kį tarp­tau­ti­nį įsi­pa­rei­go­ji­mą yra pri­siė­mu­si. Dar reiktų pridurti premjero A.Butkevičiaus žodžius (žemiau).Vaizdelis ryškėja... KAM ministras J.Oleka aiškina, kad gynybai pasižadėta NATO organizacijai 2 procentų nuo BVP suma bus pasiekta iki 10 metų, prezidentė kalba apie 5 metų terminą. Korupcijos, kontrabandos ir visos verslo šešėlyje esančios lėšos yra katastrofiškai didelės. Negi reiks tiek daug metų, kad tos milijardinės sumos gerokai sumažėtų? Tad ir spręsti reikia iš esmės - norime mes turėti laisvą Lietuvą ar manome kad kokiame postsovietiniame bardake"" turėsime daugiau galimybių pasipelnyti? Gali būti taip mąstančių, tačiau tokių prie jokių politinių bei valdymo svertų prileisti jokiu būdu negalima. Kad ir ką kalbėtų prezidentės oponentai, verta pripažinti, kad kai kurie pozityvūs poslinkiai jau prasidėję. Nors jie nėra labai ryškūs, tačiau tie, kas įsigilina, juos tikriausiai pastebi. Nežiūrint visų Rytų imperijos trukdžių ir ""penktos kolonos"" pastangų žengiame link energetinio ir ekonominio saugumo nuo Rytų agresyvių užmačių. Verta tikėtis, kad ir KAM ministerija turės naują vadovą ir rimtai užsiims Lietuvos saugos galimybėmis. Tada galėsime save vertinti esantys teisėtais NATO partneriais bendroje gynybos sistemoje. POST SCRIPTUM Dabar planai didinti iki 2 proc. gynybos biudžetą nutęsti iki 2020 metų. Atseit pasirašytas toks politinių jėgų susitarimas. Tuoj pat premjeras A,Butkevičius pradeda aiškinti, kad nuosekliai, pagal proporcijas jis nebus didinamas. Kaip suprantu, jis stumia pažado vykdymą po kairiųjų kadencijos pabaigos. Prasminga būtų paaiškinti, kodėl jis buvo dvigubai sumažintas nuo anksčiau buvusio. Tada buvo žadama, kad ta trūkstama 0,6 procento dalis bus artimiausiais metais surasta, o elgtasi priešingai - NUOSEKLIAI APKARPANT.""";N/A;;
delfi_Litis_103;J.Kronkaičio mintys prasmingos.;N/A;;
delfi_Litis_103;Parsisiuskit ir paziurekit kaip Amerikieciai skaldo bajerius apie - Putina,Obama ir Ukrainiecius. rutor.org/torrent/345872/pro-anneksiju -kryma-i-sankcii-ssha-v-the-daily-show- 2014- web-dlrip-720p;American;;
delfi_Litis_103;Just to clarify, Lietuva NEPIRKO jokių M-14, o gavo juos dykai. Taip kad STFU.;N/A;;
delfi_Litis_103;O mano broli neverk...;N/A;;
delfi_Litis_103;Lietuvos gelbėtojai siūlydami didinti finansavimą krašto apsaugai , visų pirma turėtų suprasti priežastis , kodėl tiek daug piliečių bėga iš Lietuvos ... Galbūt yra daug svarbesnių tikslų , nei bandymas žvanginti ginklais - juk vieną dieną visi potencialūs valstybės gynėjai gali tapti emigrantais ...;N/A;;
delfi_Litis_103;Koks esi , nesugebantis užsidirbti pragyvenimui savo šalyje , prasiskolinęs, palikai 50 metų išbuvęs su rusais vienoje valstybėje. Dar tau maža?;Russian;;
delfi_Litis_103;Musu laisve... nuo ko??? Nuo Europos ir Sovietu sajungu??? Ar kiekvienam Lietuvos gyventojui isdalinta 18 tūkst. litu skola yra laisve? Valstybės skola 54 mlrd. 479 mln. 801 tūkst. 484 Lt TAU tenkanti skolos dalis 18 tūkst. 518 Lt Šiemet sumoki palūkanų 782 Lt;N/A;;
delfi_Litis_104;prie ruso taip pat sukinėjome laikrodį;Russian;;
delfi_Litis_11;Putinas jaučiasi kaip vaikų darželyje . Iš vieno atiminėja ir kitiems grasina nesikišti , nes kitaip nesikeis saldainiais . Skaudu , kad yra tokių , kurie jo klauso ir kitiems liepia Putino klausyti . Deja virš to darželio yra Dievas ir tai ka matau , galiu įvardinti kaip rusijos nacijos krachą ilgam periodui , jų puikybės sunaikinimą ir puolimą į atgailą ir nuolankumą .Tik per atgailą ir nuolankumą Rusija taps didi . Keistai atrodo rusų tauta Vokietijos , Japonijos kontekste - pralaimėjusieji 2 pasaulinį karą klesti , o laimėjusieji vargsta . Paradoksas - bet rusija per ilgai švenčia 2 pasaulinio karo pergalę ir puolė į puikybę . Tai nieko bendro neturi nei su Lamonosovu , nei su Puškinu , nei su Kutuzovu , tai daugiau bendro su Stalinu ir Hitleriu .;Russian;;
delfi_Litis_11;Jei va taip Hitleris būtų puolęs prancūzų Mažino liniją, tai būtų iš kart užsilenkęs su savo silpnučiais tankeliais Hitleris ir uzpuole Mazino linija ir ja sekmingai forsavo. II pasaulinis irode kad pasyviosios, nejudancios gynybos strategija yra nesekminga. Nuo II pasaulinio daugiau tokiu gynybos priemoniu niekas nebenaudoja ir kariauja isskirtinai keiciant dislokacijas. Didziausia inasa pries linijas dave ne tankai, o artilerija, del padidejusio atakos atstumo. SSSR 1-jame kare su Suomija prarado daugiausia zmoniu del trivialiojo bardako, silpnos zvalgybos ir sunkiosios technikos neturejimo fronte. Kai tik buvo pastiprinti artelerijos ir tankais - Manerheimo linija buvo forsuota ir Suomija tuctuojau pasirase taikos sutarti, prarandant teritorijas.;N/A;;
delfi_Litis_11;Tai jiems Svedija cia labiausiai rupi.;N/A;;
delfi_Litis_11;Putinas padarys Merkel, tam jo ginkluotose pajėgose ruošiama proga.;N/A;;
delfi_Litis_11;Tai kam rasyti toki ilga straipsni, parasytu - rusai puola! ir viskas, ir butu aisku tada...;Russian;;
delfi_Litis_11;kad parašo tai parašo :) pavadinime ruošiasi, straipsnyje: Iš dalies tokia veikla interpretuojama kaip pasiruošimas kariniams veiksmams arba ginkluotai :)) iš dalies ... interpretuojama ... žurnalistai, žurnalistai .... :)));N/A;;
delfi_Litis_11;o ka isdarineja labai patikimi bankai;N/A;;
delfi_Litis_11;ir į kurias Rusijos žemes Saakašvilis įsiveržė? Formaliai jis uzpuole Rusijos taikdarius.;N/A;;
delfi_Litis_11;> VM Niekaip nesuprantu, apie ka diskutuojame? Apie tai, kad uzkariauti 150 sibiro tauteliu - tai ziauriai baisu, o numesti dvi branduolines ant salies, okupuoti ja ir priversti atsisakyti visiems laikams tureti kariuomene - tai siaip, nieko tokio. Ar gal pradesime visas valstybes reitinguoti pagal istorinius nusikaltimus? Pvz. kokia Ispanija ispjove nemaza dali Ameriku gyventoju mainais uz auksa. Arba, gal Prancuzai afrikoje buvo tokie malaciai? Britanija isviso turetu eiti nr.1. Kiek laivu is afrikos keliavo i kolonijas? Arba turint laiko pasidomekite kaip kolonizavo Australija, S. Amerika, tai lyginant 150 tauteliu isiliejo i Rusijos Imperija taikiai. Vienzo. Ziurekite i pasauli kritiskai. Nera absoliuciaus blogio, nera ir tiesos - o musu reikalas - laviruoti tarp ju.;Central Asian;;
delfi_Litis_11;> VM Niekaip nesuprantu, apie ka diskutuojame? Apie tai, kad uzkariauti 150 sibiro tauteliu - tai ziauriai baisu, o numesti dvi branduolines ant salies, okupuoti ja ir priversti atsisakyti visiems laikams tureti kariuomene - tai siaip, nieko tokio. Ar gal pradesime visas valstybes reitinguoti pagal istorinius nusikaltimus? Pvz. kokia Ispanija ispjove nemaza dali Ameriku gyventoju mainais uz auksa. Arba, gal Prancuzai afrikoje buvo tokie malaciai? Britanija isviso turetu eiti nr.1. Kiek laivu is afrikos keliavo i kolonijas? Arba turint laiko pasidomekite kaip kolonizavo Australija, S. Amerika, tai lyginant 150 tauteliu isiliejo i Rusijos Imperija taikiai. Vienzo. Ziurekite i pasauli kritiskai. Nera absoliuciaus blogio, nera ir tiesos - o musu reikalas - laviruoti tarp ju.;Other African;;
delfi_Litis_11;> VM Niekaip nesuprantu, apie ka diskutuojame? Apie tai, kad uzkariauti 150 sibiro tauteliu - tai ziauriai baisu, o numesti dvi branduolines ant salies, okupuoti ja ir priversti atsisakyti visiems laikams tureti kariuomene - tai siaip, nieko tokio. Ar gal pradesime visas valstybes reitinguoti pagal istorinius nusikaltimus? Pvz. kokia Ispanija ispjove nemaza dali Ameriku gyventoju mainais uz auksa. Arba, gal Prancuzai afrikoje buvo tokie malaciai? Britanija isviso turetu eiti nr.1. Kiek laivu is afrikos keliavo i kolonijas? Arba turint laiko pasidomekite kaip kolonizavo Australija, S. Amerika, tai lyginant 150 tauteliu isiliejo i Rusijos Imperija taikiai. Vienzo. Ziurekite i pasauli kritiskai. Nera absoliuciaus blogio, nera ir tiesos - o musu reikalas - laviruoti tarp ju.;French;;
delfi_Litis_11;Galėtų atidaryti naują tinklapį delfi.xxx ir rašyti vien apie Putią...;N/A;;
delfi_Litis_11;Dar tokio debilizmo negirdejau....;N/A;;
delfi_Litis_11;Tai ką dabar pirkti: kruopas, ar šovinius?;N/A;;
delfi_Litis_11;delfei nemiegam nemiegam!!! jau atsipalaidavot ar nebeuztenka parako propoganda varyti???jau tik vienas straipsnis apie Putina ir Rusija pradiniam puslapyje :))))) susiimam ir kad vel visi straipsniai butu tik apie Putina!!!;N/A;;
delfi_Litis_11;ar jus durni? kur rusai kariauja?! vien amerikonai visur su ginklais savo demokratija skleidzia! cnn parode kad jokiu rusu kariu niekut ner! ar jie mela skleidzia? reik ir cnn uzroust?;Russian;;
delfi_Litis_11;ar jus durni? kur rusai kariauja?! vien amerikonai visur su ginklais savo demokratija skleidzia! cnn parode kad jokiu rusu kariu niekut ner! ar jie mela skleidzia? reik ir cnn uzroust?;American;;
delfi_Litis_11;Putinas jaučiasi kaip vaikų darželyje . Iš vieno atiminėja ir kitiems grasina nesikišti , nes kitaip nesikeis saldainiais . Skaudu , kad yra tokių , kurie jo klauso ir kitiems liepia Putino klausyti . Deja virš to darželio yra Dievas ir tai ka matau , galiu įvardinti kaip rusijos nacijos krachą ilgam periodui , jų puikybės sunaikinimą ir puolimą į atgailą ir nuolankumą .Tik per atgailą ir nuolankumą Rusija taps didi . Keistai atrodo rusų tauta Vokietijos , Japonijos kontekste - pralaimėjusieji 2 pasaulinį karą klesti , o laimėjusieji vargsta . Paradoksas - bet rusija per ilgai švenčia 2 pasaulinio karo pergalę ir puolė į puikybę . Tai nieko bendro neturi nei su Lamonosovu , nei su Puškinu , nei su Kutuzovu , tai daugiau bendro su Stalinu ir Hitleriu .;Russian;;
delfi_Litis_11;Aisku cia kazkokia antele paleista neiaisku is kurios puses tik... Bet faktas tas jei ir realiai rusai pultu svedus tai jiems tai butu laaaaabai sunki uzduotis, nes Svedai patys labai daug ka gamina is karines technikos ir ju gynyba yra viena geriausiu pasaulyje.;Russian;;
delfi_Litis_11;Aisku cia kazkokia antele paleista neiaisku is kurios puses tik... Bet faktas tas jei ir realiai rusai pultu svedus tai jiems tai butu laaaaabai sunki uzduotis, nes Svedai patys labai daug ka gamina is karines technikos ir ju gynyba yra viena geriausiu pasaulyje.;Swedish;;
delfi_Litis_11;tai deka tokiu saliu kaip Lietuva jos ir gyvena geriau. paziurek ka Svedijos bankai isdarineja;N/A;;
delfi_Litis_11;Švedija šiais laikais tampa alternatyva Šveicarijai šiaurės regione. Pasidomėkite ekonomikos naujienomis. Bepigu jiems vieni kitus provokuoti.;N/A;;
delfi_Litis_11;saltini nurodykit. stai jums vietinis, svediskas: thelocal. se /20140407/ russia- ups- spy- numbers -in- sweden;Swedish;;
delfi_Litis_11;tai kad as skaitau statu rasyta history of europe;N/A;;
delfi_Litis_11;na, neapsimetinekit naivuoliu, stai jums svediskas saltinis anglu kalba, deja as svediskai nemoku, o jei pats tikrai is Svedijos (IP jusu kazka kita byloja), tai jums ne problema svedisku Google pasinaudoti: thelocal. se /20140407/ russia- ups -spy -numbers -in- sweden;Swedish;;
delfi_Litis_11;Kuom kuom :DDDDDDDDDDDDDD Prancūzai, vokiečiai ir tie patys švedai dabar gyvena daug kartų geriau nei rusai. Va kuom visiems baigėsi.;French;;
delfi_Litis_11;Kuom kuom :DDDDDDDDDDDDDD Prancūzai, vokiečiai ir tie patys švedai dabar gyvena daug kartų geriau nei rusai. Va kuom visiems baigėsi.;Swedish;;
delfi_Litis_11;Kuom kuom :DDDDDDDDDDDDDD Prancūzai, vokiečiai ir tie patys švedai dabar gyvena daug kartų geriau nei rusai. Va kuom visiems baigėsi.;German;;
delfi_Litis_11;Kuom kuom :DDDDDDDDDDDDDD Prancūzai, vokiečiai ir tie patys švedai dabar gyvena daug kartų geriau nei rusai. Va kuom visiems baigėsi.;Russian;;
delfi_Litis_11;tai kad arkti rusu caras pardave jav kiek atsimenu;Russian;;
delfi_Litis_11;vat jums ir Rusija drauge, Rusija partnere. Lietuva visada buvo teisi ivardindama tikraji Rusijos veida, tikekimes ne per velai Vakarai atsimerke ir susiprato.;N/A;;
delfi_Litis_11;kiek per istorija buvo norinciu uzkariauti Rusija...ir prancuzai, ir vokieciai ir tie patys svedai..:) ir kuo visiems baigesi?;French;;
delfi_Litis_11;kiek per istorija buvo norinciu uzkariauti Rusija...ir prancuzai, ir vokieciai ir tie patys svedai..:) ir kuo visiems baigesi?;Swedish;;
delfi_Litis_11;kiek per istorija buvo norinciu uzkariauti Rusija...ir prancuzai, ir vokieciai ir tie patys svedai..:) ir kuo visiems baigesi?;German;;
delfi_Litis_11;"Del suomijos pasidomesiu, bet ar ne keista pralauzus gynybine manerheimo linija jie sustojo, NORS PERGALE KAIP ANT DELNO kazkas pakasta"" Žiemos karas (suom. talvisota, rus. ?????? ?????[1], šved. vinterkriget) – Sovietų Sąjungos ir Suomijos karas, prasidėjęs sovietų puolimu 1939 m. lapkričio 30 d. Formalus pretekstas – suomių įvykdytas artilerinis sovietų kariuomenės dalinių apšaudymas (vėlesni duomenys liudija, kad tą apšaudymą įvykdė pati sovietų kariuomenė). Tautų Lyga pasmerkė sovietų invaziją ir 1939 m. gruodžio 14 d. pašalino ją iš Tautų Lygos. [2] Sovietų Sąjunga puolime panaudojo 450 tūkstančių žmonių, kai Suomija buvo mobilizavusi vos 160 tūkstančių. Sovietų kariuomenė turėjo 30 kartų daugiau lėktuvų ir šimtus kartų daugiau tankų nei Suomija. Raudonoji armija, nepaisant kiekybinio pranašumo, buvo nualinta 1937 m. Stalino vykdyto Didžiojo valymo. Nužudžius ir įkalinus virš 30 000 karininkų, įskaitant užėmusius aukščiausius postus, Raudonoji armija 1939 m. turėjo gausybę nepatyrusių aukščiausiųjų karininkų. [3][4] Viena iš sustojimo priežąsčių - Karo aukos Per keturis karo mėnesius Sovietų Sąjungos kariuomenė neteko daugybės karių. Vienas Raudonosios armijos generolas, pažiūrėjęs į žemėlapį ir įvertinęs užkariautos teritorijos dydį pasakė: „Mes užkariavome tik tiek žemės, kad joje pakaktų palaidoti žuvusiuosius“. Oficialiai sovietai teigė, kad žuvo 48 745 žmonės, buvo sužeisti – 150 863. [14] Nikita Chrusčiovas teigė, kad Sovietų Sąjunga Suomijos puolimui pasiuntė 1,5 milijono žmonių, iš kurių 1 milijonas žuvo, Sovietų Sąjunga neteko 1000 lėktuvų, 2300 tankų ir šarvuotų mašinų ir begalės kitų karinių priemonių. [15][16] Suomijos nuostoliai apsiribojo 25 904 žuvusiais arba dingusiais [17] ir 43 557 sužeistais. [18] 1990 m. profesorius Michail Semiriaga, vadovaudamasis Raudonosios armijos dokumentais, išleido knygą, kurioje jis pateikė tikslų nukentėjusiųjų skaičių: 53 522 žmonės žuvo, 16 208 – dingo, 163 772 – buvo sužeisti ir 12 064 nušalo. Tuo tarpu profesorius N. I. Baryshikov teigia, kad žuvo 53 500 žmonių. 1999 m. suomių profesorius Ohto Manninen apskaičiavo, kad sovietų pusėje žuvo arba pateko į nelaisvę 84 994 kariai, 186 584 – buvo suluošinti arba tapo neįgaliais, 51 892 – susirgo, 9 614 – nušalo. [19] Rusijos istorikas Grigori Krivošejev suskaičiavo 126 875 žuvusiuosius ir 264 908 sužeistuosius. [20] Suomijos pusėje žuvo arba dingo be žinios 25 904 žmonės. [21] Per Sovietų Sąjungos oro reidus žuvo 957 Suomijos civiliai. [22]""";Finnish;;
delfi_Litis_11;Svedai ar suomiai ten jie vienas uz kita. jei butu karas.Zinant kaip suomiai sumuse rusu kariuomene sakyciau rizikinga rusams butu pradeti kara,kad netycia tik is ju Karelija neatimtu.Nebuvo ne joks ten netiketumas kai suomiai dave rusai i kaulus,jie duotu ir dar karta.Suomiu tauta moka kariauti ir ta dar karta irodytu tuo net neabejoju.Pasirodo rusai nepasimoke kai neteko savo puses kariuomenes kare pries suomius;Swedish;;
delfi_Litis_11;Svedai ar suomiai ten jie vienas uz kita. jei butu karas.Zinant kaip suomiai sumuse rusu kariuomene sakyciau rizikinga rusams butu pradeti kara,kad netycia tik is ju Karelija neatimtu.Nebuvo ne joks ten netiketumas kai suomiai dave rusai i kaulus,jie duotu ir dar karta.Suomiu tauta moka kariauti ir ta dar karta irodytu tuo net neabejoju.Pasirodo rusai nepasimoke kai neteko savo puses kariuomenes kare pries suomius;Finnish;;
delfi_Litis_11;Svedai ar suomiai ten jie vienas uz kita. jei butu karas.Zinant kaip suomiai sumuse rusu kariuomene sakyciau rizikinga rusams butu pradeti kara,kad netycia tik is ju Karelija neatimtu.Nebuvo ne joks ten netiketumas kai suomiai dave rusai i kaulus,jie duotu ir dar karta.Suomiu tauta moka kariauti ir ta dar karta irodytu tuo net neabejoju.Pasirodo rusai nepasimoke kai neteko savo puses kariuomenes kare pries suomius;Russian;;
delfi_Litis_11;pagal delfi .........tai rusija jau koki 10ta karta trurejo pulti ukraina bet kaip nepuola taip nepuola.............atsibodo man tos delfi pasakos apie...........kaskoki puolima kuris jau desimta karta turetu prasidet............... :D;N/A;;
delfi_Litis_11;o ko jiems ten stot? dangus griuna, ar nera kur pinigu det?;N/A;;
delfi_Litis_11;Gal Svedija cia akiu dumimui vakarams. O viskas ruosiama Pabaltijo okupacijai?;N/A;;
delfi_Litis_11;Todėl, kad Švedija primokės ir gins.;N/A;;
delfi_Litis_11;Švedai ir suomiai kažin ar dabar nesigaili dėl to, kad nėra NATO nariai.;N/A;;
delfi_Litis_11;Jo. Visi paėmę paskolas Švedų banke tik ir laukia tokio momento...;N/A;;
delfi_Litis_11;dangus griu a , visi bekim;N/A;;
delfi_Litis_11;visi jau kariauja o svedai tik siandien info gavo :);N/A;;
delfi_Litis_11;Informaciją dėl Suomijos, Vokietijos kariuomenė užpuolė Lenkiją 1939 m. rugsėjo 1 d., praėjus savaitei nuo Molotovo-Ribentropo pakto pasirašymo. TSRS kariuomenė į Lenkiją įsiveržė 1939 m. spalio 17 d. Karo veiksmai baigėsi 1939 m. spalio 6 d., kai Vokietija ir Sovietų Sąjunga galutinai užėmė, pasidalino ir aneksavo visą Lenkiją.;N/A;;
delfi_Litis_11;Kodėl NATO turėtų ginti Švediją? NATO 5 str. numato privalomą tik savo narių gynimą.;N/A;;
delfi_Litis_11;Tai taip, taip, ka as ir bandau pasakyti. Cia va netgi visas strapsnins apie tai ww.bostonglobe.com/ideas/2014/03/09/pu tin-long-game-meet-eurasian-union/1eKLX EC3TJfzqK54elX5fL/story.html;N/A;;
delfi_Litis_118;Tipine rusaite :);Russian;;
delfi_Litis_120;nes rinkimai už kampo. Pati pastatė ir 'netyčia' sugalvojo nustumti nuo pakylos. Nemastantiems skirtas blefas.;N/A;;
delfi_Litis_120;Kazi ar bespes dar kam galva nusukt,iki rinkimu tik 18 dienu.;N/A;;
delfi_Litis_120;p tokias isrenka i seima kokia ju stagnacine mastysena baisu kas su tuo seimu daros kol rins pagal partijas tol taip galimai ir bus;N/A;;
delfi_Litis_120;Kai dėl abortų draudimo, tai senos pindesos rėkia, kad draudimais nieko nelaimėsim, o dabar pačios siūlo draudimus. Ar čia paprasčiausia veidmainystė ar kažkas giliau?;N/A;;
delfi_Litis_120;"įdomiausia, kad negalima rašyti ne tik apie vaikus, bet apie juos prievartavusius pedofilus. p.šiauliene, ar tiesa, kad jūs rašėte disertaciją', kurios vadovas buvo m. burokevicius?""";N/A;;
delfi_Litis_120;Pritariu. Sugiklines ... (nesakysiu kas)...;N/A;;
delfi_Litis_120;Nezinau kaip jums,brangus tautieciai,bet man slykstu ir skaityt ir ta nuotrauka matyt;N/A;;
delfi_Litis_120;Tokie BK papildymai ,leis nuslępti nuo visuomenė pačius baisiausius ir žiauriausius nusikaltimus prieš nepilnamečius bei mažamečius asmenis.Po šiomis pataisomis slepiasi žodžo laisvės bei asmens teisės rinkti informaciją visiškas uždraudimas.Tai daroma tam kad apsaugoti nusikaltęlius bei jų padarytus nusikaltimus ,tokiais metodais visad dirbo KGB GRU Ir kitos kontoros.;N/A;;
delfi_Litis_120;Bun ir pedofiliu,ne tik pedofilu;N/A;;
delfi_Litis_120;"visai neblogai, nors elektros sutaupysiu, vakar pradejo rodyt EN kartu matyta filma Kauke, paprasciausiai isjungiau telika ir nyvykau liuliuko, kiek galiu ziuret ta pati per tapati ir dar su siaubingai ;trumpomis; reklamomis........DDD";N/A;;
delfi_Litis_120;Šios dvi ponios turi labai rimtų priežasčių bijoti viešumo.;N/A;;
