Text ID;Comment;Target;HS Level
delfi_sql_255;"jei tu esi vyriausybės vadovas, tai tokie žodžiai, kaip ""tikiuosi"", ""norėčiau"", ""viliuosi"", neturėtų būti vartojami, nes tai labai nesolidu. Nors socdemonams vargu ar tai gali būti suvokiama :)";PP_LSDP;Level 1
delfi_sql_267;Lanzberginiai parsai su beretem. Krastutinumu gerbejai, reksniai megstantys manipuliuoti Tevynes savoka. Jei jau eurui - NE , tai automatiskai ritames link ruso? Tai jei eurui TAIP - tada i kur einam, ar tik ne i skerdykla? Kodel negalim tureti LITO ir buti savo vietoje, be jokiu isipareigojimu kazkam. Esam nuvaryta nuo koju praskolinta melziama karve - ir ne LIETUVA isiveda EURA, bet jis mums IVEDAMAS , kaip teisingai pasake Paksas.;PV_Conservative;Level 1
delfi_sql_267;O kas del AS blogai,buvo referendumas nubalsavo,kad nereikia ir neber elektrines,o kaip konservai triede,lakste su japonais norejo eilini karta gerus pinigus prasukti;PP_TS-LKD;Level 1
delfi_sql_267;tai kazin kas yra beretininkai, ar krastutiniai naciai norintys lietuva atribot nuo pasaulio, ar vakarietiskos orientacijos zmones ???? be europos tai artum zeme su medine zagre, o gal tavo visa viltis ir dziaugsmas vistik putino rusija ?:)));PV_Conservative;Level 1
delfi_sql_269;Kaip nekeista nesenai atradau naujienų portalą,-respublika+lt kuriame nėra putiniškos paranojos,labiau dėmesys kreipiamas į Lietuvos problemas ir aktualijas,į akis nelenda įkyri reklama.Komentatoriai kultūringesni,nesijaučia beretinio,pseudopatriotinio tvaiko.Lioviausi šiame paplavų portale lankytis,bet va vis iš inercijos čia užklystu;PV_Conservative;Level 1
delfi_sql_27;aš nesileisiu, kad mane a le visokie funkcionieriai laikytų DEBILU ir nurodinėtų ką privalau žiūrėti.!!!Žiūrėsiu tai, ką norėsiu. Nebūtina kreiptis tik į Viasatą-yra daug alternatyvų žiūrėti palydovinę TV.O pilietiškumo aš turiu pakankamai, linkiu beretėms išsiplauti burnas.;PV_Conservative;Level 1
delfi_sql_27;"Šaunuoliai ""Viasat""Kokia čia supelijusi demokratija ir žodžio laisvė.Isterijos apimtus ,sergančius lansbergizmu,nusitriedusius nuo rusofobijos į istorijos sąvartyną.";PV_Conservative;Level 1
delfi_sql_271;"Nemalk Š..., viską lemia minimali alga, 70 prc. gauna minimalią alga, jei Lietuvos valdžia turėtų sąžinę, tai minimalią alga pakeltų iki 2000 Lt per mėnesį į rankas, tad ""vergvaldžiai"" neturėtų kur dėtis ir mokėtų tokią, o tas 30 prc. gali lygtis, kad jų alga dydėtų, o profsąjungų Lietuvoje dar ilgai nebus, nes kai tik profsąjungos kiek sukruta, tuo kubiloidai pradeda šaukti, kad tai gręsia Lietuvos nepriklausomybei.";PP_TS-LKD;Level 1
delfi_sql_277;absurdiska delfi propaganda , kuri eilini karta beretiniams kopustgalviams sukelia isterijos priepuoli .;PV_Conservative;Level 1
delfi_sql_277;"Atsikvošėkit ,tai ne Rusai bėga o Putino trečia kolona ir greitu laiku laukite plakatų suprašymu juos išvaduoti nuo Lietuvos ,,fašistų"".Tai tas pats scenarijus kaip ir Ukrainojeaš nesuprantu kiek kartų galima lipti ant to paties grėblio...?";PV_Pro-Russian;Level 1
delfi_sql_277;Dalis atvykusiųjų-Putino penktoji kolona...Kiekvieną atvykėlį valstybės saugumas PRIVALO patikrinti iki trečios kartos...;PV_Pro-Russian;Level 1
delfi_sql_277;Daug rusų atvyks i Lietuva gal kad sustiprintu penkta kolona, o Putinas ateis ginti jų teisių?;PV_Pro-Russian;Level 1
delfi_sql_277;o ar tuos ''verslininkus'' is ruskyno vsd bent tikrina?ar nebus dauguma ju atsiusti i pagalba vietinei penktajai kolonai?;PV_Pro-Russian;Level 1
delfi_sql_277;o kartais tie rusai ne Putkino penktoji kolona?;PV_Pro-Russian;Level 1
delfi_sql_277;PASKAICIUOKIT GERIAU, KIEK LT PILIECIU PABEGO I RUSIJA, ANGLIJA, AMERIKA, ISPANIJA, VOKIETIJA, SKANDINAVIJA IR T.T. PAS MUS NERA KAM PENSIJA UZDIRBINETI, O DAR BERETES UKAUJA, DEMESI I SAVE ATKREIPINEJA.;PV_Conservative;Level 1
delfi_sql_277;Rusijos spec. tarnybos formuoja savo riaušininkų ir penktosios kolonos koordinatorių korpusą Lietuvoje. Tai toleruoti ir net tuo džiaugtis - reiškia veikti prieš Lietuvos valstybę.;PV_Pro-Russian;Level 1
delfi_sql_277;Tas begimas gali buti 5 kolonos formavimas. Koks bebutu rusas jis visada uz didziaja ir nedaloma tevyne. Visi nerusai kruvini priesai ir fasistai trukdantys Gerio Imperijos kurimui.;PV_Pro-Russian;Level 1
delfi_sql_277;Uztenka ju, ir taip penkta kolona (seno raugo komsomolcu) galva kelia.;PV_Pro-Russian;Level 1
delfi_sql_278;.Nesuprantu, kodel Rusija ir rusai taip nekencia musu lietuviu :( Ten tikrai baisi imperija ir zmogzudzio Putino rezimas kuris planuoja uzimti gal ne tik visa Europa, bet ir daug kitu saliu! Dar jaunas as, bet man labai neramu, bijau kad Rusija uzejusi Lietuvon, iszudyti gali daug lietuviu, baisu del teveliu ir sesers. Galvoju, kad blogu laiku gimiau. Turime dabar buti visi patrijotais ir kaip nors per rinkimus issirinkti konservatoriu narius, kuriems rupi Lietuva ir lietuviai, priesingai nei visokie prorusiski kolaborantai is darbo, tautininku, TT ir kitokiu prorusisku isdaviku.;PP_DP;Level 1
delfi_sql_278;.Nesuprantu, kodel Rusija ir rusai taip nekencia musu lietuviu :( Ten tikrai baisi imperija ir zmogzudzio Putino rezimas kuris planuoja uzimti gal ne tik visa Europa, bet ir daug kitu saliu! Dar jaunas as, bet man labai neramu, bijau kad Rusija uzejusi Lietuvon, iszudyti gali daug lietuviu, baisu del teveliu ir sesers. Galvoju, kad blogu laiku gimiau. Turime dabar buti visi patrijotais ir kaip nors per rinkimus issirinkti konservatoriu narius, kuriems rupi Lietuva ir lietuviai, priesingai nei visokie prorusiski kolaborantai is darbo, tautininku, TT ir kitokiu prorusisku isdaviku.;PP_Other;Level 1
delfi_sql_278;.Nesuprantu, kodel Rusija ir rusai taip nekencia musu lietuviu :( Ten tikrai baisi imperija ir zmogzudzio Putino rezimas kuris planuoja uzimti gal ne tik visa Europa, bet ir daug kitu saliu! Dar jaunas as, bet man labai neramu, bijau kad Rusija uzejusi Lietuvon, iszudyti gali daug lietuviu, baisu del teveliu ir sesers. Galvoju, kad blogu laiku gimiau. Turime dabar buti visi patrijotais ir kaip nors per rinkimus issirinkti konservatoriu narius, kuriems rupi Lietuva ir lietuviai, priesingai nei visokie prorusiski kolaborantai is darbo, tautininku, TT ir kitokiu prorusisku isdaviku.;PP_Tautininkai;Level 1
delfi_sql_28;kaip nuspres ukrainos žmonės taip ir bus.nelabai kas ten nori fašistus ir banditus palaikyt.;PV_Conservative;Level 2
delfi_sql_281;jei rinkos kaina mazesne uz savikaina - imone dirba nuostolinga. Kur dar mazinti kaina, besmegeni konserve??? Kas bus kai imone dirbs nuostolingai? Kas bus su VAE paskolomis, jei imone dirbs nuostolingai?;PP_TS-LKD;Level 1
delfi_sql_281;Mazes kaina rublini;PV_Pro-Russian;Level 1
delfi_sql_284;"Pamenu, kaip Vasiliauskas su Simonyte sekančią diena po Snoro ""nacionalizavimo"" bėgo i Seima keisti įstatymu , kad atleisti administratorius nuo atsakomybes, jog sie galetu laisvai plesikauti Snore, o Seimo pirmininke Degutiene aiškino , kad reikia balsuoti uz ,nes prezidente pažadėjo įstatymus pasirašyti ir klausimu uzdavineti parlamentarams nevalia! Ta pati Seime tear siai teige ir konservatoriu vicepirmininkas Matuzas.Va taip konservuoti aferistai ruošėsi skubos tvarka naikinti užgrobta banka!!!Tai ka, cia ne politinis sprendimas ?!!";PP_TS-LKD;Level 2
delfi_sql_284;"skaitau sestadieniais, vien del TV antenos ir Rytai-vakarai, (na dar sostine), bet pagrindinis- viskas saliskumas- jau kelius metus specialiai stebiu ar bus nors vienas sestadienis kad nevarytu ant Grybauskaites - nera!!! kad jau visai nera ka ant jos pavaryt, tai nors paraso kad koks aferiuga grobste pinigus, o Grybauskaite tada buvo kokia finansu ministre ar komisare.. kuo daugiau nat jos varo, tuo tikiu, kad ji nera nors korumpuota ir nesusijusi su komjaunuoliais kaip ta ""zurnaliste reksne Ruta..idiotiskas laikrasti, komunisteliu vadovaujamas, o ir Gudeliui matyt tinka, gaila zurnalistu, ismokami daryt tai kas pinigus moka, jokio saziningumo";PV_Communist/USSR;Level 1
delfi_sql_286;šiaip , tai kokybiškas maistas, geri drabužiai, švari kosmetika, madinga avalynė ir dar daug daug kas ES yra kur kas brangesni nei LT....Jeigu jūs visą tą gėrį perkate išparduotuvėse su besibaigiančiu galiojimo laiku, sandėliuose, kuriuose prekiaujama neišparduotais, brokuotais ar nemadingais produktais (prekėmis), tai nereikia apie tai zyzti po visą delpį...:) Šiaip, tai mokėmės, gyvenom ne vienoje ES šalyje ir šį bei tą žinom....ne visi Lietuvoje yra runkeliai ir darbo parcijos rinkėjai. Ne visi.;PP_DP;Level 1
delfi_sql_291;o kaip čia dabar konservatorių geriausi draugeliai taip staiga išdavė, taip ne i temą šnekėt pradėjo? Tai gal jie ir buvo draugai, kol geresnių susirado, šiaip jau daug kur nemažai panašumo su rusų požiūriais :)));PP_TS-LKD;Level 1
delfi_sql_292;beretes geriau nekomentuokit , prisivoge tvarteliu prisistate, saskaitose milionai ir rekiat cia luojat ant visu, jums niekada nesuprast paprasto zmogaus , kaip jis gyvena is ko, jums tik vogt ir sikt ant visu, nes saziningai gyvent jau neismoksit kaip ir jusu patriarchas su mamyte. Kaip Ukrainoj liaudis pakilo pries oligarchus tikrai ne pries rusus tai ir cia kazkada galai suseis pagaliau, del to ir parinates laizuot buciuojat siknas rankas kad jus sauguotu masonai net gamasiekam zalia sviesa davet kad jus nieks nelestu, apgailetina.;PV_Conservative;Level 2
delfi_sql_292;jokio normalaus kremlino komentaro, vien vaiku ir Danutu su Marijom sapaliones :(;PV_Pro-Russian;Level 1
delfi_sql_292;Kuomet fašistai ir banderininkai užgrobė valdžią Ukrainoje, tokiu sunkiu momentu Rusija smeigė peilį į nugarą broliškai ukrainiečių tautai, atplėšdama dalį Ukrainos teritorijos. Operatyviai, net labai . Ar profesionaliai ir drąsiai - čia dar klausimas.;PV_Eponyms;Level 2
delfi_sql_296;Kol mastymas,poziuris i darba,salia esanti bus rublinis,neturi reiksmes kokia valiuta naudojam.Net diskutuot nesugebsm be pykciu,izeidinejimu...,paskui-jo su mumis nesitaria?;PV_Pro-Russian;Level 1
delfi_sql_296;Komentarus rasineja zmones arba abs.oliuciai nesuvokiantys, ka jie sneka (neturintys kompetencijos ir bandantys pavaidinti protingais), arba nelabai issilavine, arba siaip penkta kolona. Tokiu nusisnekejimu, kad kainos pakils kelis kartus isivedus eura dar niekur neteko girdeti. Visa oficiali statistika, kaip kito kainos yra prieinama internete, bet ne, geriau cia parasyti nesamone apie nezmoniskus kainu kilimus ir laukti tokiu paciu debilu pritarimo.;PV_Pro-Russian;Level 1
delfi_sql_297;ar ne keista, kad paskoliniai prie komuniagų buvo prisiskolinę 77 mlrd Lt, o po konservų valdymo jų skolos sumažėjo iki 50 mlrd?:);PV_Communist/USSR;Level 1
delfi_sql_297;ar ne keista, kad paskoliniai prie komuniagų buvo prisiskolinę 77 mlrd Lt, o po konservų valdymo jų skolos sumažėjo iki 50 mlrd?:);PP_TS-LKD;Level 1
delfi_sql_297;Gyventijų emigraciją sugalvojo konservatoriai,o valdančioji koalicija su emigracija kovoja todėl ji ir sumažėjo perpus.Tai tik parodo ,kad Lietuvai didžiules negandas atnešė konservatoriai su A.Kubiliumi .;PP_TS-LKD;Level 1
delfi_sql_297;ot buks emigruot vien verta del geresnio uzdarbio ir del tu susik politiku sedinciu prielovio komunistu abortu partija;PV_Communist/USSR;Level 2
delfi_sql_297;Tai nelabai supratau, čia socdemai liepė kažkam paskolas imti? O konservai padėjo tas paskolas grąžinti? Ar kaip? Nu aš suprantu, kad megztaberečiams socdemai viskuo kalti – net jei Vareikis girtas į kelnes pridirba, vis vien tame galima komunistų sąmokslą įžiūrėti. :);PP_TS-LKD;Level 1
delfi_sql_297;Tai nelabai supratau, čia socdemai liepė kažkam paskolas imti? O konservai padėjo tas paskolas grąžinti? Ar kaip? Nu aš suprantu, kad megztaberečiams socdemai viskuo kalti – net jei Vareikis girtas į kelnes pridirba, vis vien tame galima komunistų sąmokslą įžiūrėti. :);PV_Conservative;Level 1
delfi_sql_299;Da viena išplautasmegenė kubiloidinė beretė su vienu sudžiūvusiu pilkuoju raveliu puola vokiečiui aiškinti, kad 480 usd. yra geriau už 370 usd.Jau bloga nuo idiotiškos propagandos apmulkintų primityvų komentarų;PV_Conservative;Level 1
delfi_sql_30;Nenori žmonės fašistų.........ir taškas.;PV_Conservative;Level 2
delfi_sql_30;Rusijos fašistai siaučia.;PV_Conservative;Level 2
delfi_sql_31;Ar vyktaras leido? Bet cia tik del akiu, kad nusimesti penktos kolonos etiketes ir toliau daryti savo ir kenkti Lietuvai.;PP_DP;Level 1
delfi_sql_31;cia Darbo partijos teisuole?;PP_DP;Level 1
delfi_sql_31;juodosios technologijos - iš graužinienės lupų tai turi skambėti, kaip pašaipa bei atgrasinti. Idomu kada baigsis darbo partijos politinė klaunada?;PP_DP;Level 1
delfi_sql_318;turetu buti geri jo pardavimai, ciuku kiekvienas darbo parcijass rinkejas po toki nusipirrkes turi:)));PP_DP;Level 1
delfi_sql_319;"jeigu žiūrėsime pas save , tai teks pripažinti, kad Lietuvoje pati dievobaiminga tauta dar 1992 metais nušalino neišmanėlius muzikantus ir grąžino prie valdžios vairo ir valdiško turto dalinimo prityrusius vagis ir kombinatorius , savo komunistinę valstybę į bankrotą suvariusius ""gaspadorius"" komunistus-nomenklatūrininkus.";PV_Communist/USSR;Level 1
delfi_sql_319;TSKP- LKP- LDDP- Socialdemokratai. Kuo skiriasi?;PV_Communist/USSR;Level 1
delfi_sql_319;TSKP- LKP- LDDP- Socialdemokratai. Kuo skiriasi?;PP_LSDP;Level 1
delfi_sql_32;,kad konservai Kaune yra papirke balsu skaiciuotojus ,ar kaszkas panasaus ...;PP_TS-LKD;Level 1
delfi_sql_32;Aptarnauja Svarščyka Vyktara ir Arturščyka,? a ka pradžioj ? A kas pirmas ? Tai kai aptarnauja svarščika, tai Arturščikas už duru laikraštį skaito ? O gali dar gapšys užsirašyti ?;PV_Politician;Level 1
delfi_sql_32;aš irgi prieš tavo minimus asmenis.Bet tokie pareiškimai apie aptarnavimą,tai niekšo,suskio ir debilo pareiškimai.Neturi gi įrodymų,kad rašai tiesą?Todėl tu, - blogesnis ir už svarščiką,ir už Arturiuką,tu paprasčiausias šūdžius.;PV_Politician;Level 1
delfi_sql_32;Baikit varyt ant gerų žmonių uspaskichas blogas nes lietuvem darbo vietų sukūrė paulauskas blogas nes perbegelis. Dalyte tai dievas nu ir ką ji taip gero padarė? Prezidentė pabuvo kubiliaus paklauso. Artūras privalo kandidatuoti nes jau pas mus Lietuvių vos ne diktatūra paskleidimą kokia nesąmonė iškris geresnis kandidatas gal Dalyte prastumsim tai mūsų mielų konservatorių mąstymas taip suprantu neduok dieve kas nors kitas nei jiems reikia sumaišys viską su srutom.;PP_TS-LKD;Level 1
delfi_sql_32;dabar jau tikrai balsuosiu už Paulauską. Tai šie mano žodžiai irgi reklama? Tie konservai visai pablūdo, neturi ką veikti.;PP_TS-LKD;Level 1
delfi_sql_32;jei konservai pradejo ieskoti slieku, vadinasi, pajuto konkurenta, baikit tas nesamones, kubiloidai, atrodot juokingai;PP_TS-LKD;Level 1
delfi_sql_32;kokie čia rimti nemalonumai Paulauskui, čia juk tik konservų svaičiojimai. Šiaip straipsnio pavadinimas tendencingas.;PP_TS-LKD;Level 1
delfi_sql_32;konservai savo skundimu daro reklama Paulauskui, zmones, kurie nesiruose uz ji balsuoti, priesingai konservu pasipiktinimui, susidomejo;PP_TS-LKD;Level 1
delfi_sql_32;Konservatoriai GRYBAUSKAITES isrinkimo prezidente laukia kaip saules patekant toliau gales grobstyti milijonus o DALYTE pro pirstu ziures jai konservatoriai patinka;PP_TS-LKD;Level 1
delfi_sql_32;"Nesąmonė. Kas ką sakė pasakė. Bus ir blogai pasisakančių ir gerai tai už viską kandidatai mokės? Durnių laivas tie konservai, beje ko jie pergyvena , juk jie sakosi savo kandidato nekėlę? O ""grybikė"" apsieinanti be visų partijų paramos. Ko jie čia rūpinasi ne savo darže? Yla lenda gal iš maišo?";PP_TS-LKD;Level 1
delfi_sql_32;NU IR ABSURDAS, KAIP MATOMA KONSERVAI NETURI KA VEIKTI. DABAR AS SUPRANTU UZ KA JIE GAUNA ALGAS. BET YRA PATARLE, NE KASK KITAM SULINIO NES PATS IKRISI.........;PP_TS-LKD;Level 1
delfi_sql_32;po sito smeizimo ir konservatoriu puolimo, tik uz Pailauska, sunes puola - vadinasi geras zmogus, saziningas;PP_TS-LKD;Level 1
delfi_sql_32;Politologai ir visi kurie visa para liaupsina Snieguole ir ja visaip reklamuoja irgi turetu apmoketi paslepta reklama. Ypac konservai. Ar ne?;PP_TS-LKD;Level 1
delfi_sql_321;esi Darbo Partijoj- tai tu vagis,sukcius ,papirkinetojas ir kysininkas.Ir tai faktas. Taigi,save gerbiantys zmones ,nestokit ,neremkit sios partijos ir ignoruokit jos narius. Geda socialdemokratams,esantiems po Uspaskicho padu...;PP_DP;Level 1
delfi_sql_321;"O kas daugiau gali ,,vienyti"", tokią kaip darbo partija, jei ne pinigai. Todėl ir skverbiasi į tokias pareigas, kur skirstomi dideli pinigai. Taigi ta juodoji buhalterija ne iš dangaus juk atsirado. Tai vienas iš galimų kelių.";PP_DP;Level 1
delfi_sql_326;"kai tai ivyks, bus dar geresne sito tautos vado ir teisuolio roza uzfiksuota. Vargsas su savo ideja liko saltojo karo eroje ir paskui save nusitempe visa besmegeniu titusku gvardija. Fufaikiniai negali pripazinti, kad ""karalius nuogas"". Jeigu ne Rusu turimi branduoliniai ginklai, tai dabartinis pasaulis i Rusija tik kojas nusivalytu.";PV_Pro-Russian;Level 1
delfi_sql_326;Manau kubiloidas laiko JAB bankuose trilijoną dolerių....;PV_Politician;Level 1
delfi_sql_326;maskovishka baigsis - kada sis kapliadantis banditas fasistas gaus gala savo kremliuje?;PV_Politician;Level 3
delfi_sql_326;O mėgstamiausias fufaikinių argumentas- Lansbergio arba Grybauskaitės keli milijonai. Šitą girdžiu kiekvieną kartą kai su jais diskutuoju apie ką nors. Aišku, jų garbinamas Putinas turi 40Mrld, bet jie ne tokie žmonės kad atsižvelgtu į faktus.;PV_Pro-Russian;Level 1
delfi_sql_326;tie miliardai yra karščio kamuojamose beretinių galvose. Propagandistai vis skelbia apie putino turtus, tik niekaip jų rasti negali. Kažkaip keista šiame informaciniame amžiuje, kad po europos bankus tokios putino sumos vaikšto, bet nepavyksta to įrodyti. O nepavyksta tai dėl to, kad tai paprasčiausia antis, na naebent amerikosų miliardieriai susimes ir putino vardu padės keliasdešimt miliardų:DD;PV_Conservative;Level 1
delfi_sql_328;Visus geros valios zmones sveikinu su Velykomis.Jezus prisikele,tai prisikelsime ir mes. Ir nekreipkime demesio i bedieviu,penktakoloniniu ir trisdesimt rubliniu nekulturinguma ir vulgaruma matoma netgi komentaruose po siuo sventiniu straipsniu,jie savo neabejotinai gaus,kai ateis tam laikas.Nes Biblijoje parasyta,,Kvailys kalba,kad Dievo nera,,Siems pranaso zodziams daugiau kaip 3000 metu,taciau sie zodziai ir dabar aktualus.;PV_Pro-Russian;Level 1
delfi_sql_33;as nepykciau jei fufaikiniu kalba butu apribota.........;PV_Pro-Russian;Level 2
delfi_sql_33;Del tokiu kremlinu ir gaminami tokie smart, kad pumpuot 10 proc. tiesos ir 90 procentu propagandos.;PV_Pro-Russian;Level 1
delfi_sql_33;Greičiau konservatorius išvyti iš Lietuvos......juk tik jie kariauja.........įsiviešpatautu ramybė....patys rusai paliktu Lietuvą ramybėje....nereikalinga ji rusams...;PP_TS-LKD;Level 3
delfi_sql_33;"ŠTAI JUMS IR DEMOKRATIJA,tiėk prezidentė,tiek kiti valdininkėliai įpatingai konservatoriai kelia didžiausia triukšmą del rusu valdžios elgesio,o patys susižaveje ir toliau tesia savo komunistine diktatūrą.Matit ne bereikalo su didžiule meile studijavo komunistinius mokslus,todel tvirtai ir laikosi jų darbo metodu nors pakeite kailius bando vaidinti didelius šventuolius.Todel rimtai pagalvokite eidami į rinkimus,kas ko vertas""NESIRINKITE SAVO ATSTOVU PAGAL LIEŽUVIO IŠMIERAS.";PP_TS-LKD;Level 1
