,text,target,value
222,"Ukrainiečiai tiesiog atsikrato rusiškų šūdų. Tegul kenčia, bet gaus tikrą valstybę.",Russia,1
223,"JAV pripažįsta klaidas, o rusai – tik melas ir veidmainystė. Jie net panirę šūduose ras priežastį džiaugtis.",Russia,1
224,"Amerika – tai globalistų vergai, naikina kitų šalių laisvę. Šūdmalys.",USA,1
225,"Ir tau siulau pakeliauti i Afganistana, patikrinti savo didvyriskuma tame pragare.",Other-Asian,1
226,"Putinas, tas duju magnatas, spekuliuoja, uzmirsdamas apie sauguma prie koloneliu.",Russia,1
227,"Jei Rusija ir Baltarusija susijungtu, tai butu tik didesnis sūdas, nieko gero is to nesigautu.",Belorus,1
228,Tegul pabega is sios skurde ir prasto gyvenimo salies.,UNIVERSAL,1
229,Tegul ta prakeikta Ukraina eina velniai griebti su savo klaunais ir gejais. :-),Ukraine,1
230,"Jokio normalaus ruso nera, tik kazkokie mongolai, kurie laukia progos uzpult ir pavogti. Rusija turi buti ismesta is pasaulio, kuo greiciau. O tie lietuviai, kurie dar palaiko rusus – tiesiai i Sibira su lagaminais.",Russia,1
231,"Cia grybas Lietuvoje, pradejo visi viens i kita badyti... uztenka jau rodyti ta CNN LT, geriau i laukus i darba eiti.",Lithuania,1
232,"Teisingai pasake, Amerika ir ES tai fasistai, kurie mus stumia i kara. Amerika - grynas blogis, kur ji uzkels koja, ten tik sudeginti laukai.",USA,1
233,"Visiskai sutinku, Rusija yra didziausia grėsmė pasauliui, net didesnė nei visi tie Iranai ir Irakai kartu paėmus. Vakarų vadovai aklieji, reikia, kad kas nors pasikeistu, gal su Obama bus geriau, o McCainas tik Busho marionetė.",Russia,1
234,"Rusija – tai didelis šūdo kalnas, ir net mūsų vietiniai rusai tai žino, todėl niekas nenorėtų grįžti į tą smirdalą. Geriau gyventi Europoje.",Russia,1
235,"Amerika – šūdų imperija, kurios istorija – tai vien kruvinų karų sekmė. Kodėl mes jiems vis dar pritariame?!",USA,1
236,"Amerika išprovokavo karą tarp Rusijos ir Gruzijos, o dabar meta kaltę Maskvai. Gruzija tiesiog naiviai patikėjo JAV pažadais.",Caucasian-Countries,1
237,Ukrainos valdžia yra visiškai atitrūkus nuo realybės. Net mūsų prezidento komanda atrodo protingesnė.,Ukraine,1
238,"Rusija turi būti sunaikinta! Visos buvusios respublikos turi susivienyti, kitaip vėl būsime jų vergai.",Russia,1
239,"Dinkit visi i Kanada, Lietuva smirda kaip senas klozetas.",Lithuania,1
240,"JAV – pasaulio parazitas, kišasi į viską, šnipinėja visus. Kuo Rusija blogesnė?",USA,1
241,"Lenkijoje viskas pigu, o Lietuvoje – kaip užtartas. Geriau būtų bulbašynę statyti.",Belorus,1
242,"Rusija – agresorė, nuolat kelia įtampą.",Russia,1
243,"Amerika - tai prakeiktas griuvesis, kuris traukia visus i pragarą. Rinksim tikrus lietuvius, o ne amerikiečių marionetes!",USA,1
244,"Anglija Anglija, bet kad jau Lietuvoj čia darytų? Net langus reikės užkalt, busim kaip žiurkės palangėse!",Lithuania,1
245,"Jūs visi jau prakeikti bolševikai! Ko čia apie išdavystę kalbate, idiotai? Lietuva yra piderastų, pedofilų kraštas. Aš pats ją sudeginsiu, gėda rodyti pasauliui, kad esu iš tokio šūdmalės.",Lithuania,1
246,"Pagaliau kai kas suprato, kad Rusija yra monstras! Ačiū Dievui, kad atsimerkėme.",Russia,1
247,"Ką Lietuva gero padarė per tuos 17 metų? Amerikos ir Vakarų pagalba nieko neįrodė. Prieš kalbant apie Rusiją ir Putiną, parodykite ką Lietuva pasiekė!",Lithuania,1
248," Lietuva - pasmerktas užkampis, valdininkai tikri idiotai, gyvenam kaip kažkokioje urve.",Lithuania,1
249,"Susides, tam Izraeliui ir JAV. Arabai jiems niekad neatleis visų tų žudžių.",Israel,1
250,"Amerika - pasaulio vėžys, ne Rusija. Ant indėnų kaulų pastatyta šalis, pilna nuodų.",USA,1
251,"Baltarusiai - tinginiai, tik valgyt moka. LDK buvo viskas tvarkingiau, bet dabar jau lietuvių kalbą jie kenkia.",Belorus,1
252,"Cha cha, ir jums, Rusija! Sėkmės ieškant teisybės toje baisioje šalelėje.",Russia,1
253,"Dar truputį ir pasidarysim tokie patys kaip Šiaurės Korėja, su lageriais ir viskuo.",Other-Asian,1
254,"po kelių dešimtmečių pamatysim, kaip ši šalis žlugs.",UNIVERSAL,1
255,"Izraelis yra debilas teroristas, užgrobęs Palestiną, šūdas.",Israel,1
256,"amerika - daunu sala, kur degradai ir emigrantai gyvena. buvau ten, pats maciau, nieko gero.",USA,1
257,"JAV yra didziausias pasaulio teroristas, tiesiog.",USA,1
258,"Lietuva tampa cenzuru valstybe, jei nori kovoti su Rusija? Kas cia per nesamone?",Lithuania,1
259,"Jei tau patinka rusiskas fasizmas, vaziuok i Rusija, cia tau ne vieta.",Russia,1
260,"Man geriau isvykti, negu buti tokiais kvailiais isnaudojamam. Uosviu zemele!",UNIVERSAL,1
261,"Tegul Rusija isvis uzimtu Lietuva, geriau jau taip, negu siuos valdantys.",Lithuania,1
262,"Izraelis tiesiog zudo palestiniecius ir pasaulis tyli. Uz tai sumokesite, sudas jums!",Israel,1
263,"Vokietija jau dabar leidzia musulmonams daryti ka nori, po poros kartu bus tik musulmoniska salis.",Germany,1
264,"Amerika net savo zmonems blogo linki, tai ka kalbeti apie kita pasauli? Durniai.",USA,1
265,"Kremliaus durniams pasakyk, kad dangus mėlynas, jie vistiek sakys, kad raudonas. Jie niekada nepripažins savo klaidu.",Russia,1
266,"Tatarstanas yra suvereni valstybe, o kas apie indėnus Amerikoj? Amerika jiems neturi jokiu teisiu.",USA,1
267,"Šita Lietuva tik ir moka Amerikos užpakaliui lizdintis, jau seniai matėm, kaip mus ""vadavo"", o dabar dar ir vizų režimą naikina tiems juodašikniams. Nėra jokios garbingumo, tik laukti Amerikos ambasadoj, kol jie pažvelgs į tave. Fik, į Ameriką, tegul užsiknisa su savo bevize laive.",Lithuania,1
268,Kad sudužtų ta nacistinė Rusija į smulkesnes valstybes ir išnaikintas jos branduolinis ginklas! Tada bent jau kažkiek ramybės būtų pasaulyje.,Russia,1
269,"Kada tie pabėgėliai iš Sirijos išnyks nuo žemės? Gaila, kad Hitlerio nebėra, jis būtų greitai sutvarkęs šitą reikalą...",Other,1
270,"Kai tas jų šeimininkas iš užjūrio nustos juos remti. Tie pindosai jau irgi sumažino šauktinių amžių, tai tik pradžia. Jau aišku, kad ukrainiečiai turės ginti Amerikos interesus ir supirktas žemes.",Ukraine,1
271,"Kai skaitai tas Lietuvos nesąmones, tai norisi kuo greičiau iš čia išvažiuoti. Nėra ką ir sakyti.",Lithuania,1
272,"Amerika laimėja iš karų, visada. Ukrainą jiems dėti, jiems kariauti reikia, šūdmaliai.",USA,1
273,"Xuilostanas kur priejo, ten tik bėda. O tie maskolių šūdrai tik grobia ir naikina.",Russia,1
274,"Amerikos kišimasis visur, šūdmaliai! Geriau pažiūrėtų į save, o ne į Ukrainą lįst.",USA,1
275,Kremliaus šūdrai čia prisikaupę! Visi į Sibirą!,Russia,1
276,"Teisingai padaryta! Rusijai skauda, o man smagu.",Russia,1
277,"Kijeve protestuoja, o Lietuvoj prie Seimo - ašarų upė ir kulkos skrenda. Fikcija gryna.",Lithuania,1
278,"Barakas gyvenantis kitaip? Velnias su ja, Amerika. Bejausmių kraštas, tiesiog plastmasės kalnas.",USA,1
279,"Ko čia dūsaujat, juk tai Rusija. Vis tiek viskas pas juos nuspręsta.",Russia,1
280,"Kokia Lietuva tokia? Dumblu šūdas, su muzikos vagim ir durnia valdžia. Grynas šūdas.",Lithuania,1
281,"Anglija - tikras pragaras, sutinku. Labai gera pasaka, bet realybė liūdna.",UK,1
282,"Lenkija - Europos kinietiskas srautas, nieko daugiau.",China,1
283,"Lenkai tegu savo piktinima uzsikiša kur žino, kas jie tokie, kad čia lekia. Netinka - varo atgal i ta savo prasta Lenkiją.",Poland,1
284,"Lenkija - impotencijos zona, o rusai dar vel kokia mesyte leidzia per siena... juokinga :)))",Poland,1
285,Lietuva - Europos dugnas.,Lithuania,1
286,Lietuva tai tiesiog Šiaurės Korėja.,Lithuania,1
287,Lietuva - vergų ir išdidžių baliežių žemė.,Lithuania,1
288,"Lietuvoje korupcija prasideda nuo viršaus, bet niekas už tai neatsako, pizdec.",Lithuania,1
289,"Lietuva - bulvių kraštas, daugiau nieko gero nėra.",Lithuania,1
290,"Rusija dabar tiesiog Šiaurės Korėjos kopija, nx.",Russia,1
291,"Rusija kaip Šiaurės Korėja, tik turtingesnė.",Russia,1
292,"Amerikoje jau seniai viskas kaip kalėjime, nieko keisto.",USA,1
293,Tegul keliauja į Rusiją su ta savo romų gauja.,Russia,1
294,"Amerika dėkoja Lietuvai žydų vardu, bet tai slepia. Šalis, pastatyta ant indėnų kaulų.",USA,1
295,"Ne į Lietuvą, o į kvailių šalį sugrįžo, šlykštybė!",Lithuania,1
296,"Amerika nori dominuoti, vogdama naftą iš Irako, Irano ir kitų. Šlykštūs ir išnaudotojai.",USA,1
297,"Amerika tik ir daro, kad griauna valstybes, bet vadina tai 'demokratijos kūrimu'. Fufanas.",USA,1
298,"Lietuva – tikrai bananų respublika, nieko keisto.",Lithuania,1
299,"Rusijai jokio leidimo į mūsų teritorijas! Leiskit Putinui ir jo gaujai pajaust, kad su Jumis nesikeičiama. ES, susivokite dėl tų dujų!",Russia,1
300,"Lietuva – debilų kraštas, kur ponai lenkai daro, ką nori. Nereikia čia verkti ar džiaugtis.",Lithuania,1
301,"Kurwa, kiek idiotų nesupranta, kad Palestinos nėra! Palaikau Izraelį ir jei jie ten viską sugriaus, man tik geriau. Fuck Palestinos šalininkus!",Palestine-region,1
302,"Nebūtų kitaip iš šitos Rusijos – visada buvo sukaupusi visokį šūdmalūšį. Iš tokių ir tauta susidėjo. Dabar tiesiog išdraskė savo tikrąją veidą. Kuo didesnis vagis, tuo arčiau valdžios.",Russia,1
303,"Izraelis – tai tiesiog nusikaltėlių banda. Sukūrė ją neteisingai, tad ir išnyks ji greitai. Nežiūrėk į juos.",Israel,1
304,"Izraelio kaip valstybės nėra ir nebus. Stalinas su žydais padėjo šiems galvijams ji̇s sukurti, bet tai nieko nereiškia. Tik vietiniai gyventojai turi spresti savo likima. O JT ir Stalinas – tik šūdmalūšiai.",Israel,1
305,"Amerikonai neturi kur kariauti, tai dabar pulinės į Lietuvą. Kam mums ta pagalba? Tik sau rūpinasi. Tegul grįžta, mums jų nereikia. Jei rusai norės, per valandą viską sutvarkys. Amerikoną į pragarą, geriau jiems bombą numest! Lietuvoje jokio išėjimo Amerikonui.",USA,1
306,"Man dzin, ką sako ta fašistinė Rusija. Jokio dėmesio jiems.",Russia,1
307,"Palestine? Jau seniai ten visa ta cirkine prasideda, nieko gero is to neiseis. Izraelis visada ras buda islikt, o tos revoliucijos - tik blefas, prancuzai visada kišasi.",Israel,1
308,"Palestina? Ka cia cia kalbet, ten vien teroristai zmonės. Nei valstybė, nei kas. Hezbollah, Hamas, Isis – ta pati šūdė.",Palestine-region,1
309,"Seniai sakau, kad Baltarusija turi buti Rusijos dalis. Su bulbiašiais ten tvarka butu, šūdmalės neturi jokios galios.",Belorus,1
310,"Taigi jūs dar bandote teigti, kad Izraelis nėra teroristinė valstybė?! Šūdmalė, viskas aiskku.",Israel,1
311,"Lenkijai jau seniai reikejo isitvarkyti su tuo rusišku šovinizmu. Jus jau net juokinga daryti. Britai jau seniai mato, kokie lenkai yra.",Poland,1
312,Durniai! Lietuvis kraujas Amerikos mafijos reikalams? Fainas patriotizmas…,USA,1
313,"Palestina – tai ne valstybė, o teroristinis lizdas, kurį remia Irano ir Irako šūdmalšiai. Tik teroras ir nieko daugiau.",Other,1
314,Rusiją iš Eurovizijos! Sankcijas taikyti dabar! Fašistai neturi ką veikti Europoje.,Russia,1
315,"Ukraina – tai šūdmalūšis, kur korupcija ir nacizmas. Visi jie yra vienodi.",Ukraine,1
316,Rusija - tiesiog šūdų kalnas.,Russia,1
317,"Rusija... net neturiu žodžių, idiotų ir korumpuotų šlykštynių kraštas.",Russia,1
318,"Rusijai greitai bus galas, siena su Kinija jau greitai pasieks Baltarusiją. Giedokit toliau apie Landsbergį, bet geriau mokykitės kinų.",Russia,1
319,"Su Baltarusija dar galima, o su Lenkija – tik į pragarą.",Poland,1
320,"Senas kronkaitis, varyk į Ameriką su savo šūdais.",USA,1
321,"Arestovičius? Tas debilas visad šneka nesąmones. Ukraina – vienas didelis melas, kaip jis pats sake. Kai tik pradės sakyt tiesą, viskas subyrės, nes ten nieko gero nėra. Visas tas cirkas prasidėjo dar su Kravčiuku.",Ukraine,1
322,"JAV? Smegenų nėra, tik tuščia galva.",USA,1
323,"Vokietija – šūdų vežimas, t.y. kanalizacija. Ispanija tikri čempionai!",Germany,1
324,"Rusija stipriausia! Krymas ir Sirija – įrodymas. Amerika prisikūrusi, Topol-M juos kontroliuoja.",USA,1
325,"Kinija – šūdas, ir ta olimpiada – šūdas. Geriau būtų lietuviai nevažiavę, bet krepšinio fanams tai nesuprantama.",China,1
326,"lietuva – tai vienas didelis šūdas, tamsus ir niekam tikęs kraštas. Purvinas tiek išorė, tiek vidus. Žmonės jau praprotėjo iš tokio gyvenimo.",Lithuania,1
327,"amerikos dangiaraščiai sugriuvo, dabar sirusas pamažu. Jų metodai žiaurūs, bet kada nors pasaulis sutvarkys tas sionistų šūdmyles.",USA,1
328,"pasidarytų filmas apie lietuvos korupciją, tai išvis putinas atrodytų angelas palyginus.",Lithuania,1
329,"švedai davė jiems gerą pamoką, o rusijoje būtų jau lavonai. Gėda už tokius.",Russia,1
330,"ta maklerių šūdų šalis siurbia pasaulio pinigus, o išleisti net nesugeba. Tik naujas bombos kam nors.",UNIVERSAL,1
331,"Amerika, susipaisykite! Visa Europa jau mato, kad jie nori karo.",USA,1
332,"Vokietija - atviras šūdas. Pilna pedikų ir turkų, nieko gero ten jau nebeliko.",Germany,1
333,"Tu esi koks debilas, jei dar tiki Šiaurės Korėjos propaganda? Rusijai pati ji nepatinka.",Russia,1
334,Pietų Amerika – tikras skurdas ir tamsumas. Nereikia ten važiuoti.,Other,1
335,"Grįžk į Baltarusiją, šūdžiū! Nereikia čia purvinti Lietuvos.",Belorus,1
336,"Visą Europą JAV skolina, kaip ir Prancūzijos auksą išnešė. Dabar jie kursto chaosą, verčia mus daryti sankcijas, o patys elgiasi kaip šūd*.",USA,1
337,"Ramybės nebus, kol tas Izraelio teroristinis režimas egzistuos. Jie nusipelno sunaikinimo.",Israel,1
338,"Ukrainos valdžia – tai bandeliai, nuvertę teisėtą vyriausybę ir nužudę žmones. Krymas priklausė Rusijai, todėl referendumas buvo teisėtas. Rusai niekuo dėti.",Ukraine,1
339,"Rusijai maras nepasikartos, jie viską degtine plauna, juk žinote?",Russia,1
340,"Lietuvoje suteneriai ir pedofilai tampa herojais. Liūdna, bet tiesa.",Lithuania,1
341,"Tu, su savo proto lygimu, geriau grįžk į Lietuvą ir šnekėk ką nori. Iš JAV tik matytis pro akis, o Lietuvoje bent žinai kas vyksta. Aklas tu, jei nematai tiesos.",Lithuania,1
342,"Rusija bijo tik NATO, daugiau nieko. Ir visi žinom, kad ten KGB valdžia. Kremliaus šūdai.",Russia,1
343,"Tu šliundra su ukrainiečių vėliava, o ne patriotas. Naciukas tu, ir tiek.",Ukraine,1
344,"Susikišk savo mandagumą. Apie Rusiją man nepasakok, aš ten buvau ir matai kas vyksta. Be Maskvos ten yra tik skurdumas. Niekada nebus civilizuota šalis.",Russia,1
345,"Nesikišk, debile, su savo mongoloidiniu galvos dariniu. Jei nori CCCP, tai keliauk į Baltarusiją. Su visokiais kremliaus laižytojais ir pakelk.",Belorus,1
346,"Netrukus ir musu salis bus kaip Palestina. Isvaikys is namu ir pravardziaus izraelieciais - taip jie visur daro. O palaikant Izraeli, palaikai genocida, jie netgi dziaugtusi tavo mirtimi, nes kas ne zydas, tas ne zmogus pagal juos.",Israel,1
347,"Ruskynas greitai virsts apleista respublika su miskais ir stepemis, su vos 50 milijonu gyventoju. Burliokai susijungs su kinieciais ir laimingai gyvens socializme... Alchoholikai, is kuriu visi begdami... Ukraina jau isprus is jobanu! Valio Ukainai!",Russia,1
348,Reikia suprasti viena: Izraelis - toks pat okupantas ir agresorius kaip Rusija.,Israel,1
349,Amerika - tai ligoniu prieglauda.,USA,1
350,"lietuva, tu prakeikta šūda, jau seniai turėjo sudegti!",Lithuania,1
351,"štai jums ir ta rusiška brolija, draugai bl*ba! Lietuva visada sakė tiesą apie rusus, tikiuosi dabar Vakarai suprato.",Russia,1
352,"Amerikos pagalba Lietuvai? Juokinga! Kur ji buvo, kai reikėjo?",USA,1
353,"liaukit rašyt nesąmones, geriau padėkit Japonijai, Lietuvoje viską pavogs!",Lithuania,1
354,"Rusijos kibirai nori, kad baltarusiai kenčiatų Lietuvoje, kad būtų pretekstas įsikišti. Senas šūdas!",Russia,1
355,"Visus normalius zmones pasitrauktu is tos nacistines, zydsaudziu, pediku, kvailiu Lietuveles. Jie jau seniai moka mokescius normaliose valstybese.",Lithuania,1
356,"JAV yra didziausias teroristas pasaulyje, visi karai prasideda del ju",USA,1
357,Lietuviams Amerika visada atrodys kaip šūdas.,USA,1
358,"Viskas aisku: narkotikai i Baltarusija, o is ten benzinas ir maistas atgal i Lietuva.",Lithuania,1
359,"Rusija - tai zmonijos velnias. Pietu Koreja - spuogeliukas, Rusija - piktybinis auglys.",Other-Asian,1
360,"Žydai niekada neturėjo ir neturės savo valstybės, tai Dievo nuobauda už jų nusidėjimus. Izraelis – tai klaida, kuri pražūs.",Israel,1
361,"Bravo, Dalia! Reikia duoti atkirtį šūdinėms rusių intrigosms.",Russia,1
362,"Ši operacija – kruvinas šūdras, kurį planavome su NATO ir arabais. Arabai žudo civilius, o tai yra puiku? Pasakų knyga...",Other,1
363,"Anglija – tai šūdų krūva, o ne išgirtas kraštas. Lietuvai reikės 100 metų, kad pasiektų tokį nuodėmių lygį.",UK,1
364,"JAV leidžia Izraeliui vykdyti genocidą ir terorą, o situacija tik blogės. Išvis tas Izraelis – šūdų valstybė.",Israel,1
0,"Europa jau perėjo visas ribas, reikia bėgti nuo jų tolerancijos.",Gay-Men,1
1,"Siaubas, tiesiog siaubas! Lietuva jau tikrai zeme i burna. Geju kliedesiai.",Gay-Men,1
2,"Verslininkas, sakai? Greiciau i Sibira tokius siusti, o ne Lietuvai isikisti!",Gay-Men,1
3,"Tai va, is ligonines ir iseina tokie 'zmones'. :-D",Gay-Men,1
4,"Ech, ta pedarastika... tegul duoda!",Gay-Men,1
5,"Masiulis teisingai sako – geriau, kad vaikus daro normalios poros, o ne tie pedikai! Kur tu gamtoj matai du vyrukus, kad palikuonių sulauktų?!",Gay-Men,1
6,"Seniai reikėjo tuos pyderius į kaimą užsodint, kad nebeteršdavo vaikų. Ir teisybės dėlei, LR įstatymai tik jiems palankūs...",Gay-Men,1
7,"Klausyk, nekentėjau visada tų pyderių. Kodėl tu kliedi? Genetikos nesupranti? Jais tampama, o ne gimstama, iškrypėli!",Gay-Men,1
8,"Asile, vėl lytį pakeitei? Kiek gi mokėtai už tą keistą reikalą? Baisus transvestitas! Net nebespėji nuspręsti, kas tu esi.",Transgender-Individuals,1
9,"Tu, durneli, pats prisipazinei kad esi pederastas. Visi zino tavo ip adresa, kartais prisistatai kaip vyras, kartais kaip moteris. Totalus wilenskyno shudas, pimpaciulpys, kazkoks transvestitas. Isvis, aišku kad ta boba yra prostitutė.",Transgender-Individuals,1
10,"Piderastams gėda pripažinti kas jie yra? Hehe, nieko, pederastai, pralaimėjot, bet mums tai džiugina :)",Gay-Men,1
11,"Vinokurui reikėtų prisiminti Lietuvos Konstituciją. Piderastai, zoofilai, nekrofilai, pedofilai - visi iskrypėliai, tegul susirenka kur nors ne viešumoje. Gerai padarė prokuroras ir teismas.",Gay-Men,1
12,"Amerika - tai Lietuvių vagių, aferaistų, pederastų ir lesbiečių prieglobstis. Jei esi isverstas, keliauk i Amerika. Jurijus Subotinas.",Gay-Men,1
13,"Gėjai – ne žmonės, tiesiog iškrypėliai.",Gay-Men,1
14,"Lesbijoms vietos nera, tik klitorius ir tylek. Issigimeliu sali neistrauksim!",Lesbians,1
15,"Tu, KGB pyderas, ka tu sapalioji? Apie Kauno tragedija tu galvoji?",Gay-Men,1
16,Agnrastijoje pyderiui saugu? Nerealiai.,Gay-Men,1
17,"Gejus ar pyderastas – skirtumo nera. Visi jie iskrype, ir normalus zmones jiems taip sako.",Gay-Men,1
